"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk1",2267.52136217154,59.8602,1,2267.52136217154
"Junk2",2252.55673487357,59.8565,2,2251.27029470517
"CRM",2217.29149784021,59.9216,3,2214.76034316231
