Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,2/24/2020 8:59:23 AM,OK,Unchecked,0,,25.0,°C,,2.168,mL,,60.060,g,,60.0600,g,,1.0,g/mL
2,Junk2,2/24/2020 9:09:36 AM,OK,Unchecked,0,,25.0,°C,,2.140,mL,,59.638,g,,59.6375,g,,1.0,g/mL
3,Sump,2/24/2020 9:19:38 AM,OK,Unchecked,0,,25.0,°C,,2.118,mL,,59.999,g,,59.9994,g,,1.0,g/mL
4,Tank1,2/24/2020 9:29:37 AM,OK,Unchecked,0,,25.0,°C,,2.136,mL,,60.138,g,,60.1377,g,,1.0,g/mL
5,Tank2,2/24/2020 9:39:38 AM,OK,Unchecked,0,,25.0,°C,,2.120,mL,,60.036,g,,60.0360,g,,1.0,g/mL
6,Tank3,2/24/2020 9:49:45 AM,OK,Unchecked,0,,25.0,°C,,2.130,mL,,60.225,g,,60.2253,g,,1.0,g/mL
7,Tank4,2/24/2020 9:59:47 AM,OK,Unchecked,0,,25.0,°C,,2.122,mL,,59.919,g,,59.9192,g,,1.0,g/mL
8,Tank7,2/24/2020 10:09:46 AM,OK,Unchecked,0,,25.0,°C,,2.127,mL,,60.099,g,,60.0990,g,,1.0,g/mL
9,Tank8,2/24/2020 10:19:48 AM,OK,Unchecked,0,,25.0,°C,,2.130,mL,,60.374,g,,60.3742,g,,1.0,g/mL
10,Tank9,2/24/2020 10:29:50 AM,OK,Unchecked,0,,25.0,°C,,2.121,mL,,60.239,g,,60.2389,g,,1.0,g/mL
11,Tank10,2/24/2020 10:39:51 AM,OK,Unchecked,0,,25.0,°C,,2.115,mL,,60.100,g,,60.0995,g,,1.0,g/mL
12,Tank11,2/24/2020 10:49:52 AM,OK,Unchecked,0,,25.0,°C,,2.112,mL,,60.076,g,,60.0760,g,,1.0,g/mL
13,Tank12,2/24/2020 10:59:55 AM,OK,Unchecked,0,,25.0,°C,,2.111,mL,,60.012,g,,60.0121,g,,1.0,g/mL
14,Tank13,2/24/2020 11:09:54 AM,OK,Unchecked,0,,25.0,°C,,2.108,mL,,59.888,g,,59.8883,g,,1.0,g/mL
15,Tank14,2/24/2020 11:19:55 AM,OK,Unchecked,0,,25.0,°C,,2.108,mL,,59.835,g,,59.8347,g,,1.0,g/mL
16,Tank15,2/24/2020 11:29:55 AM,OK,Unchecked,0,,25.0,°C,,2.120,mL,,60.166,g,,60.1662,g,,1.0,g/mL
17,Tank16,2/24/2020 11:39:55 AM,OK,Unchecked,0,,25.0,°C,,2.118,mL,,60.231,g,,60.2313,g,,1.0,g/mL
18,Tank17,2/24/2020 11:49:55 AM,OK,Unchecked,0,,25.0,°C,,2.116,mL,,60.130,g,,60.1305,g,,1.0,g/mL
19,Tank18,2/24/2020 11:59:55 AM,OK,Unchecked,0,,25.0,°C,,2.108,mL,,59.958,g,,59.9580,g,,1.0,g/mL
20,Tank19,2/24/2020 12:09:53 PM,OK,Unchecked,0,,25.0,°C,,2.110,mL,,60.083,g,,60.0829,g,,1.0,g/mL
21,Tank20,2/24/2020 12:19:53 PM,OK,Unchecked,0,,25.0,°C,,2.102,mL,,59.820,g,,59.8197,g,,1.0,g/mL
2/24/2020 1:24:01 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
