"SampleID","TA","Mass","Sample.Index"
"junk1",1955.72150596569,59.9824,1
"junk2",1923.1987822776,60.3974,2
"junk3",1924.12467439131,60.2947,3
"T9_initial_1",1952.54223933451,60.1371,4
"T9_initial_2",1945.55617764933,59.8833,5
"T9_initial_3",1932.61090669181,59.8684,6
"T9_blank",1936.29425371195,60.0261,7
"T9_53",1958.52675304671,60.0303,8
"T9_110",1936.32990518358,59.9372,9
"T9_50",1951.30033666586,60.2446,10
"T9_51",1970.80414628891,60.2277,11
"T9_111",1908.58826717022,60.1136,12
"T9_42",1927.75204847602,59.7779,13
"T9_17",1992.51869230916,59.719,14
"T9_57",1930.10478192887,59.9703,15
"T9_43",1956.90590118228,60.0499,16
"T10_initial_1",1933.64002710644,60.2304,17
"T10_initial_2",1934.39995414909,59.7461,18
"T10_initial_3",1917.52098062628,59.8175,19
"T10_blank",1920.51645369006,59.8905,20
"T10_55",1914.24315075257,60.2161,21
"T10_57",1942.5280532562,59.9145,22
"T10_56",1907.77577064696,60.0128,23
"T10_58",1930.57380443776,59.9092,24
"T10_59",1907.31060184301,59.8084,25
"T10_blank_N",1919.95852032364,60.0756,26
"T10_89",1905.88151201792,60.3234,27
"T10_78",1891.16997682077,60.2747,28
"T10_97",1919.17733424081,60.1997,29
"T10_36",1906.60661462088,60.1283,30
"T10_76",1888.12302714273,60.098,31
