"SampleID","TA","Mass","Sample.Index"
"junk1",1958.38856187158,60.4252,1
"junk2",1976.25225060658,59.6284,2
"junk3",1967.7143501933,59.8247,3
"T13_initial_1",1921.79015055426,59.8366,4
"T13_initial_2",1911.43856987832,60.3639,5
"T13_initial_3",1911.36354922506,60.4171,6
"T13_blank",1915.8161939037,60.2787,7
"T13_73",1920.51084295325,60.0426,8
"T13_75",1890.81913112317,60.2257,9
"T13_76",1927.65963904789,60.4507,10
"T13_78",1925.04140394126,60.4772,11
"T13_77",1917.94221145068,59.7377,12
"T13_blank_N",1924.43269249068,60.1288,13
"T13_53",1929.81373495827,59.7525,14
"T13_25",1897.58325243922,60.0542,15
"T13_200",1994.1296036735,60.3482,16
"T13_40",1904.45168681273,60.0535,17
"T13_51",1915.24914504831,59.6631,18
"T13_7",1897.76286025755,59.9281,19
"T17_initial_4",1932.90354329922,60.1443,20
"T17_initial_5",1927.82679901442,59.6525,21
"T17_initial_6",1935.94518642129,60.3374,22
"T17_blank2",1931.83970940496,59.7117,23
"T17_N27",1996.33774939062,59.8278,24
"T19_initial_4",1921.86392245007,59.6338,25
"T19_initial_5",1914.50706095561,60.3512,26
"T19_initial_6",1934.80777762129,60.018,27
"T19_blank2",1927.91438874923,59.6037,28
"T19_N105",1992.20290439093,60.0099,29
"crm",2227.81649150829,60.3666,30
