"SampleID","TA","Mass","Sample.Index"
"junk1",2393.44289622914,60.3621,1
"junk2",2363.84872572243,60.3228,2
"junk3",2367.4751585698,60.4096,3
"CRM",2200.84325848648,59.8876,4
