"SampleID","TA","Mass","Sample.Index"
"JUNK1",2505.28063532854,60.0847,1
"JUNK2",2472.53114866736,60.4246,2
"TANK1",2476.82530587046,59.7889,3
"TANK2",2472.04712945185,60.1548,4
"TANK3",2474.11140561371,59.5574,5
"TANK4",2476.75469254353,60.205,6
"TANK5",2472.64104228924,60.1884,7
"TANK6",2470.61982674216,59.8369,8
"TANK7",2468.94246654588,59.8395,9
"TANK8",2471.07581054612,59.9369,10
"TANK9",2475.54550485439,60.0045,11
"TANK10",2472.05218585796,60.3902,12
"TANK11",2469.3674584058,60.3645,13
"TANK12",2470.68476602557,59.8289,14
"TANK13",2469.43030718509,59.9171,15
"TANK14",2468.3733932071,60.0005,16
"TANK15",2464.80370033247,60.2624,17
"TANK17",2467.02110648086,59.8227,18
"TANK18",2472.72436060142,59.9624,19
"TANK19",2474.14557191095,59.7325,20
