"SampleID","TA","Mass","Sample.Index"
"junk1",2219.89976485708,60.2772,1
"junk2",2211.73972745737,60.2131,2
"junk3",2210.31067370897,60.0221,3
"20250720_kb_p8_t1",2557.93951275061,60.1738,4
"20250720_kb_p9_t1",2428.52706769589,60.1299,5
"20250720_kb_p10_t1",2391.65663222666,60.0722,6
"20250720_kb_p11_t1",2469.72163669415,60.081,7
"20250720_kb_p12_t1",2504.47726797994,60.0987,8
"20250720_kb_p13_t1",2540.62498234063,60.231,9
"20250720_kb_p14_t1",2392.05849955728,60.1727,10
"20250720_kb_p15_t1",2665.60735569143,60.0811,11
"20250720_kb_p8_t3",2879.93022486084,60.2465,12
"20250720_kb_p9_t3",2695.45380962246,60.1185,13
"20250720_kb_p10_t3",2591.16017797434,60.12,14
"20250720_kb_p11_t3",2707.47823334928,60.0243,15
"20250720_kb_p12_t3",3064.23672471378,60.065,16
"20250720_kb_p13_t3",2748.75172695601,60.2661,17
"20250720_kb_p14_t3",2657.37360513617,60.1802,18
"20250720_kb_p15_t3",2893.62589359857,60.0537,19
