"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk_1",2364.79061120106,60.0245,1,2364.79061120106
"Junk_2",2325.35091214132,60.0967,2,2324.02289905615
"Junk_3",2332.62499868357,60.275,3,2329.96218475813
"CRM",2215.94286910894,60.0219,4,2212.15061091879
