"SampleID","TA","Mass","Sample.Index"
"junk1",2347.4723981055,60.3532,1
"junk2",2401.80197783766,59.8771,2
"13_noon",2360.88561921262,60.2243,3
"14_noon",2368.20313408854,59.6813,4
"15_noon",2374.12175812658,60.1782,5
"16_noon",2371.08836077352,60.3399,6
"17_noon",2373.17357867692,60.3756,7
"18_noon",2370.28550320971,60.4899,8
"19_noon",2369.0437816359,59.8181,9
"20_noon",2372.88958774788,59.703,10
"21_noon",2369.59359629779,60.1196,11
"22_noon",2372.94098878669,60.4838,12
"23_noon",2368.20106474326,60.0895,13
"24_noon",2368.94174723488,60.4472,14
"14_dusk",2369.32384928957,59.7687,15
"15_dusk",2418.31580528448,60.0126,16
"16_dusk",2358.0973923257,60.4917,17
"17_dusk",2362.38567913835,59.528,18
"18_dusk",2363.86715366003,60.1793,19
"19_dusk",2368.29888120951,59.7102,20
"20_dusk",2364.30926764503,60.3842,21
"21_dusk",2375.63427113517,60.1513,22
"22_dusk",2366.9396525,59.7618,23
"23_dusk",2371.11628768099,59.8705,24
"24_dusk",2365.68930128864,60.1936,25
