"SampleID","TA","Mass","Sample.Index","TA_evap"
"J1",2251.62929520132,60.4032,1,2251.62929520132
"J2",2235.9154563673,60.124,2,2234.63852007012
"J3",2233.83974815354,60.1136,3,2231.28970277894
"CRM",2212.02562700184,59.8718,4,2208.24007259168
