SampleID,TA,Mass,Sample.Index,TA_evap
junk1,363.3565329,59.6901,1,363.3565329
junk2,354.3714116,60.0522,2,354.1690293
VSpringK,3813.313582,59.6475,3,3808.960484
VSpringF,3817.700599,59.6965,4,3811.16717
CSpringRoadK,1335.707303,59.7374,5,1332.66122
CSpringRoadF,1345.467487,60.4002,6,1341.634246
CSpringBeachK,1864.830818,59.709,7,1858.458959
CSpringBeachF,1897.484095,59.7176,8,1889.924397
CSpringBeach2K,1959.286362,60.2711,9,1950.370383
