Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,8/31/2019 10:29:30 AM,OK,Unchecked,0,,25.0,°C,,2.638,mL,,59.977,g,,59.9768,g,,1.0,g/mL
2,D_1_1_BC,8/31/2019 10:40:42 AM,OK,Unchecked,0,,25.0,°C,,2.634,mL,,60.169,g,,60.1691,g,,1.0,g/mL
3,D_1_1_BC2,8/31/2019 10:51:43 AM,OK,Unchecked,0,,25.0,°C,,2.619,mL,,59.818,g,,59.8178,g,,1.0,g/mL
4,D_1_2_BC,8/31/2019 11:02:40 AM,OK,Unchecked,0,,25.0,°C,,2.630,mL,,60.096,g,,60.0955,g,,1.0,g/mL
5,D_1_2_BC2,8/31/2019 11:13:41 AM,OK,Unchecked,0,,25.0,°C,,2.622,mL,,59.946,g,,59.9465,g,,1.0,g/mL
6,D_1_3_BC,8/31/2019 11:24:39 AM,OK,Unchecked,0,,25.0,°C,,2.623,mL,,59.900,g,,59.9000,g,,1.0,g/mL
7,D_1_3_BC2,8/31/2019 11:35:40 AM,OK,Unchecked,0,,25.0,°C,,2.635,mL,,60.182,g,,60.1821,g,,1.0,g/mL
8,D_1_4_BC,8/31/2019 11:46:41 AM,OK,Unchecked,0,,25.0,°C,,2.594,mL,,59.908,g,,59.9079,g,,1.0,g/mL
9,D_1_4_BC2,8/31/2019 11:57:38 AM,OK,Unchecked,0,,25.0,°C,,2.607,mL,,60.271,g,,60.2714,g,,1.0,g/mL
10,D_1_5_BC,8/31/2019 12:08:37 PM,OK,Unchecked,0,,25.0,°C,,2.600,mL,,60.045,g,,60.0452,g,,1.0,g/mL
11,D_1_5_BC2,8/31/2019 12:19:31 PM,OK,Unchecked,0,,25.0,°C,,2.602,mL,,60.228,g,,60.2276,g,,1.0,g/mL
12,N_1_1_BC,8/31/2019 12:30:29 PM,OK,Unchecked,0,,25.0,°C,,2.552,mL,,60.045,g,,60.0447,g,,1.0,g/mL
13,N_1_1_BC2,8/31/2019 12:41:22 PM,OK,Unchecked,0,,25.0,°C,,2.552,mL,,60.114,g,,60.1136,g,,1.0,g/mL
