"SampleID","TA","Mass","Sample.Index"
"junk1",2311.73892099632,59.7208,1
"junk2",2275.00776508504,60.3848,2
"S1",2168.99645222374,60.2981,3
"S2",2164.88554381497,59.5736,4
"S3",2178.64024757186,60.2593,5
"S4",2172.44965238744,60.2845,6
"S5",2167.11784268361,59.8263,7
"S6",2173.4274605866,59.9911,8
"T1",2158.47979795793,60.0359,9
"T2",2156.61031195546,60.1192,10
"T3",2115.35263586468,60.0432,11
"T4",2126.87513265668,59.6526,12
"T5",2113.28190597951,60.0454,13
"T6",2109.51404982904,59.9178,14
"T7",2130.77082320304,59.7609,15
"T8",2127.36529977956,60.4027,16
"T9",2118.01403883676,60.499,17
"T10",2110.38196916559,60.1504,18
"T11",2124.93505252084,60.4098,19
"T12",2124.49110819331,60.285,20
"T13",2101.08137038566,60.1018,21
"T14",2124.29829858257,60.3803,22
"T15",2126.32839223088,59.7322,23
"T16",2124.28060024995,59.9418,24
"T17",2139.67774564877,59.797,25
"T18",2128.39556772874,60.0101,26
"T19",2131.66745414476,59.8318,27
"T20",2113.78839326984,60.2848,28
"T21",2111.57669512283,60.2368,29
"T22",2118.82246384778,59.8175,30
"T23",2113.24487852273,59.7194,31
"T24",2124.63711587195,60.2839,32
