"SampleID","TA","Mass","Sample.Index","TA_evap"
"Junk1",2280.83671325464,60.0245,1,2280.83671325464
"Junk2",2255.82942619748,60.2332,2,2254.54111698777
"CRM",2243.10194175669,59.9961,3,2240.54132310172
