SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2252.244056,59.9588,1,2252.244056
junk2,2228.485216,60.1484,2,2227.212524
junk3,2232.436365,59.7142,3,2229.887922
crm,2206.518551,59.9474,4,2202.742421
