"SampleID","TA","Mass","Sample.Index"
"junk1",1990.45176321054,59.5348,1
"junk2",1952.12388025904,59.8114,2
"junk3",1960.21992366938,60.2291,3
"T14_initial_1",1943.51416829287,60.4665,4
"T14_initial_2",1948.50007409078,60.3893,5
"T14_initial_3",1947.92837054807,60.0432,6
"T14_Blank",1942.44131200075,59.9483,7
"T14_M79",1959.67231134092,59.8421,8
"T14_M80",1945.08845098093,60.1446,9
"T14_M82",1933.65564292032,60.0178,10
"T14_M83",1954.81039996064,59.9153,11
"T14_M84",1972.60875241933,59.8959,12
"T14_N60",2044.91564544028,60.0271,13
"T14_N70",1961.90445925189,59.7986,14
"T14_N75",2016.6154201627,60.3017,15
"T14_N61",2013.8848335499,60.1206,16
"T15_initial_1",1998.53038378306,60.4064,17
"T15_initial_2",1996.7716777804,60.3322,18
"T15_initial_3",1926.42162400285,60.2929,19
"T15_Blank",1940.2492682169,60.1472,20
"T15_M85",1939.51603516682,60.0251,21
"T15_M86",1934.68467494196,60.2692,22
"T15_M87",1935.84894621946,60.0695,23
"T15_M89",1946.91775963965,59.5525,24
"T15_N62",1904.90083761604,60.1271,25
"T15_N106",1993.28210196665,60.2855,26
"T15_N06",1904.76709348594,59.783,27
"T15_N110",1959.37974552652,60.1747,28
"T15_N91",1900.16550946524,59.8385,29
