"SampleID","TA","Mass","Sample.Index"
"junk1",2262.90469982923,60.0751,1
"junk2",2247.97691994878,59.6654,2
"junk3",2249.44223821036,60.1898,3
"T17_initial_1",1943.14208277103,60.4508,4
"T17_initial_2",1918.83882581496,60.4277,5
"T17_initial_3",1937.30042638948,60.3826,6
"T17_Blank",1943.10532020921,60.2135,7
"T17_M92",1927.80617518718,59.9409,8
"T17_M93",1933.78961670066,59.9104,9
"T17_M94",1942.8727026319,60.0533,10
"T17_M95",1926.84052568389,59.8902,11
"T17_M96",1951.681755605,59.7003,12
"T17_N22",1968.10718997912,59.7127,13
"T17_N77",1896.33632920621,60.0413,14
"T17_N82",1979.35841544202,60.0793,15
"T17_N73",1914.838594265,59.8666,16
"T18_initial_1",2011.8096679514,60.0424,17
"T18_initial_2",1933.13334318828,59.6181,18
"T18_initial_3",2013.35881039366,60.1453,19
"T18_Blank",1946.70927231752,59.6466,20
"T18_M97",1951.9136883601,59.927,21
"T18_M98",1974.14645688431,59.9388,22
"T18_M99",1939.72196962597,59.6929,23
"T18_M100",1972.34894865019,60.1574,24
"T18_N102",1943.68243726194,60.3299,25
"T18_N37",2012.65976664592,59.7119,26
"T18_N65",1943.18772324904,59.8749,27
"T18_N39",1952.28293997617,59.9967,28
"T18_N107",1947.03002438202,59.7108,29
"CRM",2212.38209304718,60.3426,30
