Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
0.4205,54,-18.9,0.0075,21.3,,
0.4290,55,-15.7,0.0085,21.3,,
0.4365,56,-12.4,0.0075,21.3,,
0.4450,57,-9.3,0.0085,21.3,,
0.4535,58,-6.4,0.0075,21.3,,
0.4620,59,-3.8,0.0075,21.3,,
0.4705,60,-1.6,0.0075,21.3,,
0.4785,61,0.3,0.0080,21.3,,
0.4865,62,2.2,0.0080,21.3,,
0.4945,63,4.1,0.0080,21.3,,
0.5030,64,5.8,0.0075,21.3,,
0.5115,65,7.5,0.0075,21.3,,
0.5200,66,9.0,0.0075,21.3,,
0.5285,67,10.3,0.0075,21.3,,
0.5360,68,11.6,0.0075,21.3,,
0.5445,69,12.9,0.0085,21.3,,
0.5525,70,14.1,0.0075,21.3,,
0.5610,71,15.3,0.0075,21.3,,
0.5695,72,16.5,0.0075,21.3,,
0.5780,73,17.5,0.0085,21.3,,
0.5855,74,18.7,0.0075,21.3,,
0.5940,75,19.8,0.0075,21.3,,
0.6025,76,20.9,0.0075,21.3,,
0.6110,77,22.0,0.0075,21.3,,
0.6195,78,23.1,0.0075,21.3,,
0.6270,79,23.9,0.0075,21.3,,
0.6355,80,24.8,0.0085,21.3,,
0.6435,81,25.7,0.0075,21.3,,
0.6520,82,26.7,0.0075,21.3,,
0.6605,83,27.6,0.0075,21.3,,
0.6690,84,28.6,0.0075,21.3,,
0.6765,85,29.6,0.0075,21.3,,
0.6850,86,30.5,0.0085,21.3,,
0.6935,87,31.4,0.0075,21.3,,
0.7020,88,32.3,0.0075,21.3,,
0.7100,89,33.2,0.0075,21.3,,
0.7185,90,34.0,0.0075,21.3,,
0.7260,91,34.9,0.0075,21.3,,
0.7345,92,35.7,0.0075,21.3,,
0.7430,93,36.5,0.0075,21.3,,
0.7515,94,37.4,0.0075,21.3,,
0.7600,95,38.2,0.0075,21.3,,
0.7685,96,39.0,0.0075,21.3,,
0.7760,97,39.7,0.0075,21.3,,
0.7840,98,40.7,0.0080,21.3,,
0.7925,99,41.5,0.0075,21.3,,
0.8010,100,42.2,0.0075,21.3,,
0.8095,101,43.1,0.0075,21.3,,
0.8180,102,43.9,0.0075,21.3,,
0.8255,103,44.5,0.0075,21.3,,
0.8340,104,45.3,0.0085,21.3,,
0.8425,105,46.2,0.0075,21.3,,
0.8505,106,47.0,0.0075,21.3,,
0.8590,107,47.8,0.0075,21.3,,
0.8675,108,48.7,0.0075,21.3,,
0.8750,109,49.3,0.0075,21.3,,
0.8835,110,50.1,0.0085,21.3,,
0.8920,111,50.9,0.0075,21.3,,
0.9005,112,51.7,0.0075,21.3,,
0.9090,113,52.4,0.0075,21.3,,
0.9170,114,53.3,0.0075,21.3,,
0.9245,115,54.1,0.0075,21.3,,
0.9330,116,54.9,0.0085,21.3,,
0.9415,117,55.8,0.0085,21.3,,
0.9500,118,56.5,0.0075,21.3,,
0.9585,119,57.1,0.0075,21.3,,
0.9670,120,57.8,0.0075,21.3,,
0.9745,121,58.6,0.0075,21.3,,
0.9830,122,59.3,0.0085,21.3,,
0.9910,123,60.1,0.0080,21.3,,
0.9995,124,60.9,0.0075,21.3,,
1.0080,125,61.6,0.0075,21.3,,
1.0165,126,62.4,0.0075,21.3,,
1.0240,127,63.3,0.0075,21.3,,
1.0325,128,64.0,0.0085,21.3,,
1.0410,129,64.7,0.0075,21.3,,
1.0495,130,65.5,0.0075,21.3,,
1.0575,131,66.2,0.0075,21.3,,
1.0660,132,67.0,0.0075,21.3,,
1.0735,133,67.9,0.0075,21.3,,
1.0820,134,68.6,0.0085,21.3,,
1.0905,135,69.3,0.0075,21.3,,
1.0990,136,69.9,0.0075,21.3,,
1.1075,137,70.7,0.0075,21.3,,
1.1160,138,71.5,0.0075,21.3,,
1.1235,139,72.2,0.0075,21.3,,
1.1315,140,73.1,0.0080,21.3,,
1.1400,141,73.9,0.0075,21.3,,
1.1485,142,74.8,0.0075,21.3,,
1.1570,143,75.6,0.0075,21.3,,
1.1655,144,76.3,0.0075,21.3,,
1.1730,145,77.1,0.0075,21.3,,
1.1815,146,77.9,0.0085,21.3,,
1.1900,147,78.8,0.0075,21.3,,
1.1980,148,79.7,0.0075,21.3,,
1.2065,149,80.5,0.0075,21.3,,
1.2150,150,81.4,0.0075,21.3,,
1.2235,151,82.1,0.0085,21.3,,
1.2310,152,83.2,0.0075,21.3,,
1.2395,153,84.1,0.0085,21.3,,
1.2480,154,85.0,0.0075,21.3,,
1.2560,155,85.9,0.0075,21.3,,
1.2645,156,86.9,0.0075,21.3,,
1.2730,157,87.7,0.0085,21.3,,
1.2805,158,88.8,0.0075,21.3,,
1.2890,159,89.8,0.0085,21.3,,
1.2975,160,90.9,0.0075,21.3,,
1.3060,161,91.8,0.0075,21.3,,
1.3140,162,92.8,0.0075,21.3,,
1.3225,163,93.8,0.0085,21.3,,
1.3305,164,94.8,0.0080,21.3,,
1.3385,165,95.9,0.0080,21.3,,
1.3470,166,96.9,0.0075,21.3,,
1.3555,167,98.0,0.0075,21.3,,
1.3640,168,99.4,0.0075,21.3,,
1.3725,169,100.7,0.0075,21.3,,
1.3800,170,101.6,0.0075,21.3,,
1.3885,171,102.9,0.0085,21.3,,
1.3965,172,104.1,0.0075,21.3,,
1.4050,173,105.6,0.0075,21.3,,
1.4135,174,107.1,0.0075,21.3,,
1.4220,175,108.5,0.0075,21.3,,
1.4295,176,109.9,0.0075,21.3,,
1.4380,177,111.5,0.0085,21.3,,
1.4465,178,113.3,0.0075,21.3,,
1.4550,179,114.8,0.0075,21.3,,
1.4630,180,116.5,0.0075,21.3,,
1.4715,181,118.0,0.0075,21.3,,
1.4790,182,119.8,0.0075,21.3,,
1.4875,183,121.7,0.0085,21.3,,
1.4960,184,123.6,0.0075,21.3,,
1.5045,185,125.7,0.0075,21.3,,
1.5130,186,128.0,0.0075,21.3,,
1.5210,187,130.0,0.0075,21.3,,
1.5290,188,132.1,0.0080,21.3,,
1.5370,189,134.4,0.0080,21.3,,
1.5455,190,136.8,0.0075,21.3,,
1.5540,191,139.4,0.0075,21.3,,
1.5625,192,141.9,0.0075,21.3,,
1.5710,193,144.2,0.0075,21.3,,
1.5785,194,146.5,0.0075,21.3,,
1.5870,195,149.3,0.0085,21.3,,
1.5950,196,151.9,0.0075,21.3,,
1.6035,197,154.4,0.0075,21.3,,
1.6120,198,156.9,0.0075,21.3,,
1.6205,199,159.4,0.0075,21.3,,
1.6280,200,161.6,0.0075,21.3,,
1.6365,201,164.0,0.0085,21.3,,
1.6450,202,166.2,0.0075,21.3,,
1.6535,203,168.2,0.0075,21.3,,
1.6615,204,170.2,0.0075,21.3,,
1.6700,205,172.3,0.0075,21.3,,
1.6775,206,174.0,0.0075,21.3,,
1.6860,207,175.8,0.0085,21.3,,
1.6945,208,177.6,0.0075,21.3,,
1.7030,209,179.4,0.0075,21.3,,
1.7115,210,181.0,0.0075,21.3,,
1.7200,211,182.4,0.0075,21.3,,
1.7275,212,183.7,0.0075,21.3,,
1.7375,213,185.1,0.0075,21.3,,
1.7375,453,187.0,0.0000,21.4,,
1.7380,454,187.0,0.0005,21.4,,
1.7395,455,187.0,0.0010,21.4,,
1.7420,456,187.3,0.0020,21.4,,
1.7460,457,187.7,0.0030,21.4,,
1.7525,458,188.3,0.0045,21.4,,
1.7610,459,189.4,0.0060,21.4,,
1.7685,460,190.4,0.0060,21.4,,
1.7765,461,191.6,0.0060,21.4,,
1.7850,462,192.6,0.0065,21.4,,
1.7935,463,193.6,0.0060,21.4,,
1.8020,464,194.7,0.0060,21.4,,
1.8105,465,195.7,0.0060,21.4,,
1.8180,466,196.6,0.0060,21.4,,
1.8265,467,197.7,0.0065,21.4,,
1.8350,468,198.5,0.0060,21.4,,
1.8430,469,199.3,0.0055,21.4,,
1.8515,470,200.2,0.0060,21.4,,
1.8600,471,201.0,0.0060,21.4,,
1.8675,472,201.6,0.0060,21.4,,
1.8760,473,202.4,0.0065,21.4,,
1.8845,474,203.1,0.0065,21.4,,
1.8930,475,203.9,0.0060,21.4,,
1.9010,476,204.5,0.0055,21.4,,
1.9095,477,205.2,0.0060,21.4,,
1.9170,478,205.9,0.0060,21.4,,
1.9255,479,206.5,0.0065,21.4,,
1.9340,480,207.2,0.0065,21.4,,
1.9425,481,207.8,0.0060,21.4,,
1.9510,482,208.5,0.0060,21.4,,
1.9595,483,209.1,0.0060,21.4,,
1.9670,484,209.6,0.0060,21.4,,
1.9750,485,210.2,0.0060,21.4,,
1.9835,486,210.8,0.0065,21.4,,
1.9920,487,211.4,0.0060,21.4,,
2.0005,488,211.9,0.0060,21.4,,
2.0090,489,212.5,0.0060,21.4,,
2.0175,490,212.9,0.0065,21.4,,
2.0250,491,213.4,0.0060,21.4,,
2.0335,492,213.9,0.0065,21.4,,
2.0415,493,214.3,0.0055,21.4,,
2.0500,494,214.8,0.0060,21.4,,
2.0585,495,215.2,0.0060,21.4,,
2.0670,496,215.7,0.0060,21.4,,
2.0745,497,216.1,0.0060,21.4,,
2.0830,498,216.6,0.0065,21.4,,
2.0915,499,217.0,0.0060,21.4,,
2.0995,500,217.4,0.0055,21.4,,
2.1080,501,217.9,0.0060,21.4,,
2.1165,502,218.3,0.0060,21.4,,
2.1240,503,218.7,0.0060,21.4,,
2.1325,504,219.1,0.0065,21.4,,
2.1410,505,219.6,0.0065,21.4,,
2.1495,506,219.9,0.0060,21.4,,
2.1575,507,220.3,0.0055,21.4,,
2.1660,508,220.6,0.0060,21.4,,
2.1735,509,221.0,0.0060,21.4,,
2.1820,510,221.4,0.0065,21.4,,
2.1905,511,221.7,0.0065,21.4,,
2.1990,512,222.1,0.0060,21.4,,
2.2075,513,222.5,0.0060,21.4,,
2.2160,514,222.8,0.0060,21.4,,
2.2235,515,223.1,0.0060,21.4,,
2.2320,516,223.5,0.0065,21.4,,
2.2400,517,223.8,0.0060,21.4,,
2.2485,518,224.1,0.0060,21.4,,
2.2570,519,224.6,0.0060,21.4,,
2.2655,520,224.9,0.0060,21.4,,
2.2730,521,225.1,0.0060,21.4,,
2.2815,522,225.4,0.0065,21.4,,
2.2900,523,225.7,0.0065,21.4,,
2.2985,524,226.0,0.0060,21.4,,
2.3065,525,226.3,0.0055,21.4,,
2.3150,526,226.8,0.0060,21.4,,
2.3225,527,227.0,0.0060,21.4,,
2.3310,528,227.4,0.0065,21.4,,
2.3395,529,227.6,0.0065,21.4,,
2.3480,530,227.9,0.0060,21.4,,
2.3565,531,228.2,0.0060,21.4,,
2.3650,532,228.5,0.0060,21.4,,
2.3725,533,228.8,0.0060,21.4,,
2.3805,534,229.0,0.0060,21.4,,
2.3890,535,229.3,0.0065,21.4,,
2.3975,536,229.5,0.0060,21.4,,
2.4060,537,229.7,0.0060,21.4,,
2.4145,538,230.0,0.0060,21.4,,
2.4220,539,230.2,0.0060,21.4,,
2.4305,540,230.5,0.0065,21.4,,
2.4390,541,230.8,0.0065,21.4,,
2.4470,542,231.0,0.0055,21.4,,
2.4555,543,231.3,0.0060,21.4,,
2.4640,544,231.5,0.0060,21.4,,
2.4715,545,231.8,0.0060,21.4,,
2.4800,546,232.0,0.0065,21.4,,
2.4885,547,232.3,0.0065,21.4,,
2.4970,548,232.6,0.0060,21.4,,
2.5050,549,232.8,0.0055,21.4,,
2.5135,550,233.1,0.0060,21.4,,
2.5220,551,233.3,0.0065,21.4,,
2.5295,552,233.5,0.0060,21.4,,
2.5380,553,233.8,0.0065,21.4,,
2.5465,554,234.0,0.0060,21.4,,
2.5545,555,234.2,0.0055,21.4,,
2.5610,556,234.4,0.0045,21.4,,
2.5640,557,234.5,0.0020,21.4,,
2.5640,558,234.5,0.0000,21.4,,
2.5650,559,234.5,0.0010,21.4,,
2.5665,560,234.5,0.0010,21.4,,
2.5690,561,234.6,0.0020,21.4,,
2.5730,562,234.7,0.0030,21.4,,
2.5780,563,234.8,0.0040,21.4,,
2.5815,564,234.9,0.0025,21.4,,
2.5820,564,235.0,0.0010,21.4,,
2.5820,,235.0,,,EP,
SystemInternal11/24/2025 4:07:44 PM,,,,,,1/1
