Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
0.7600,95,60.6,0.0075,21.2,,
0.7680,96,61.4,0.0075,21.2,,
0.7765,97,62.2,0.0075,21.2,,
0.7850,98,62.9,0.0075,21.2,,
0.7935,99,63.7,0.0070,21.2,,
0.8010,100,64.3,0.0070,21.2,,
0.8095,101,65.0,0.0075,21.2,,
0.8180,102,65.8,0.0075,21.2,,
0.8260,103,66.7,0.0075,21.2,,
0.8345,104,67.4,0.0075,21.2,,
0.8430,105,68.3,0.0075,21.2,,
0.8505,106,68.9,0.0070,21.2,,
0.8590,107,69.6,0.0075,21.2,,
0.8675,108,70.5,0.0075,21.2,,
0.8760,109,71.3,0.0075,21.2,,
0.8845,110,72.0,0.0075,21.2,,
0.8930,111,72.6,0.0075,21.2,,
0.9005,112,73.4,0.0070,21.2,,
0.9085,113,74.3,0.0075,21.2,,
0.9170,114,75.2,0.0075,21.2,,
0.9255,115,76.0,0.0075,21.2,,
0.9340,116,76.7,0.0075,21.2,,
0.9425,117,77.6,0.0075,21.2,,
0.9500,118,78.4,0.0070,21.2,,
0.9585,119,79.3,0.0075,21.2,,
0.9670,120,80.1,0.0075,21.2,,
0.9750,121,80.8,0.0075,21.2,,
0.9835,122,81.6,0.0075,21.2,,
0.9920,123,82.5,0.0075,21.2,,
0.9995,124,83.4,0.0070,21.2,,
1.0080,125,84.4,0.0075,21.2,,
1.0165,126,85.4,0.0075,21.2,,
1.0250,127,86.4,0.0075,21.2,,
1.0330,128,87.3,0.0075,21.2,,
1.0415,129,88.2,0.0075,21.2,,
1.0490,130,89.1,0.0070,21.2,,
1.0575,131,90.1,0.0075,21.2,,
1.0660,132,91.0,0.0075,21.2,,
1.0745,133,92.1,0.0075,21.2,,
1.0830,134,93.3,0.0075,21.2,,
1.0915,135,94.4,0.0075,21.2,,
1.0990,136,95.4,0.0070,21.2,,
1.1070,137,96.7,0.0075,21.2,,
1.1155,138,97.7,0.0075,21.2,,
1.1240,139,98.8,0.0075,21.2,,
1.1325,140,99.9,0.0075,21.2,,
1.1410,141,101.3,0.0075,21.2,,
1.1495,142,102.5,0.0075,21.2,,
1.1570,143,103.8,0.0070,21.2,,
1.1650,144,105.1,0.0075,21.2,,
1.1735,145,106.5,0.0075,21.2,,
1.1820,146,108.2,0.0075,21.2,,
1.1905,147,109.7,0.0075,21.2,,
1.1990,148,111.1,0.0070,21.2,,
1.2065,149,112.4,0.0070,21.2,,
1.2150,150,114.2,0.0075,21.2,,
1.2235,151,115.7,0.0075,21.2,,
1.2315,152,117.4,0.0075,21.2,,
1.2400,153,119.5,0.0075,21.2,,
1.2485,154,121.4,0.0070,21.2,,
1.2560,155,122.9,0.0070,21.2,,
1.2645,156,124.8,0.0075,21.2,,
1.2730,157,126.8,0.0075,21.2,,
1.2815,158,129.0,0.0075,21.2,,
1.2895,159,131.2,0.0075,21.2,,
1.2980,160,133.3,0.0075,21.2,,
1.3055,161,135.3,0.0070,21.2,,
1.3140,162,137.6,0.0075,21.2,,
1.3225,163,140.1,0.0075,21.2,,
1.3310,164,142.5,0.0075,21.2,,
1.3395,165,144.9,0.0075,21.2,,
1.3480,166,147.5,0.0070,21.2,,
1.3555,167,149.6,0.0070,21.2,,
1.3640,168,152.1,0.0075,21.2,,
1.3725,169,154.4,0.0075,21.2,,
1.3805,170,156.8,0.0075,21.2,,
1.3890,171,159.2,0.0075,21.2,,
1.3975,172,161.2,0.0075,21.2,,
1.4050,173,163.5,0.0070,21.2,,
1.4135,174,165.5,0.0075,21.2,,
1.4220,175,167.8,0.0075,21.2,,
1.4305,176,169.6,0.0075,21.2,,
1.4385,177,171.6,0.0075,21.2,,
1.4470,178,173.5,0.0075,21.2,,
1.4545,179,175.1,0.0070,21.2,,
1.4630,180,176.9,0.0075,21.2,,
1.4715,181,178.5,0.0075,21.2,,
1.4800,182,180.0,0.0075,21.2,,
1.4885,183,181.5,0.0075,21.2,,
1.4965,184,183.0,0.0075,21.2,,
1.5045,185,184.1,0.0075,21.2,,
1.5120,186,185.0,0.0075,21.2,,
1.5120,426,187.0,0.0000,21.3,,
1.5125,427,187.0,0.0005,21.3,,
1.5140,428,187.0,0.0015,21.3,,
1.5165,429,187.2,0.0025,21.3,,
1.5205,430,187.5,0.0035,21.3,,
1.5265,431,188.1,0.0055,21.3,,
1.5345,432,189.1,0.0075,21.3,,
1.5425,433,190.1,0.0080,21.3,,
1.5505,434,191.1,0.0080,21.3,,
1.5590,435,192.2,0.0085,21.3,,
1.5675,436,193.2,0.0075,21.3,,
1.5760,437,194.3,0.0075,21.3,,
1.5845,438,195.3,0.0075,21.3,,
1.5920,439,196.0,0.0075,21.3,,
1.6005,440,196.9,0.0085,21.3,,
1.6090,441,197.8,0.0085,21.3,,
1.6170,442,198.7,0.0075,21.3,,
1.6255,443,199.6,0.0075,21.3,,
1.6340,444,200.5,0.0075,21.3,,
1.6425,445,201.2,0.0085,21.3,,
1.6500,446,202.0,0.0075,21.3,,
1.6585,447,202.8,0.0085,21.3,,
1.6670,448,203.5,0.0075,21.3,,
1.6750,449,204.2,0.0075,21.3,,
1.6835,450,204.9,0.0075,21.3,,
1.6920,451,205.4,0.0085,21.3,,
1.6995,452,206.1,0.0075,21.3,,
1.7080,453,206.8,0.0085,21.3,,
1.7165,454,207.3,0.0075,21.3,,
1.7250,455,208.0,0.0075,21.3,,
1.7330,456,208.6,0.0075,21.3,,
1.7415,457,209.1,0.0085,21.3,,
1.7490,458,209.7,0.0075,21.3,,
1.7575,459,210.3,0.0085,21.3,,
1.7660,460,210.9,0.0075,21.3,,
1.7745,461,211.3,0.0075,21.3,,
1.7830,462,211.9,0.0075,21.3,,
1.7915,463,212.3,0.0085,21.3,,
1.7990,464,212.8,0.0075,21.3,,
1.8075,465,213.3,0.0085,21.3,,
1.8155,466,213.8,0.0075,21.3,,
1.8240,467,214.3,0.0075,21.3,,
1.8325,468,214.8,0.0075,21.3,,
1.8410,469,215.1,0.0085,21.3,,
1.8485,470,215.6,0.0075,21.3,,
1.8570,471,216.0,0.0085,21.3,,
1.8655,472,216.4,0.0085,21.3,,
1.8735,473,216.9,0.0075,21.3,,
1.8820,474,217.3,0.0075,21.3,,
1.8905,475,217.7,0.0085,21.3,,
1.8980,476,218.1,0.0075,21.3,,
1.9065,477,218.5,0.0085,21.3,,
1.9150,478,218.9,0.0075,21.3,,
1.9235,479,219.3,0.0075,21.3,,
1.9320,480,219.7,0.0075,21.3,,
1.9400,481,220.0,0.0080,21.3,,
1.9480,482,220.4,0.0080,21.3,,
1.9560,483,220.8,0.0080,21.3,,
1.9645,484,221.1,0.0075,21.3,,
1.9730,485,221.5,0.0075,21.3,,
1.9815,486,221.9,0.0075,21.3,,
1.9900,487,222.1,0.0085,21.3,,
1.9975,488,222.6,0.0075,21.3,,
2.0060,489,222.8,0.0085,21.3,,
2.0145,490,223.2,0.0075,21.3,,
2.0225,491,223.5,0.0075,21.3,,
2.0310,492,223.9,0.0075,21.3,,
2.0385,493,224.2,0.0075,21.3,,
2.0470,494,224.5,0.0085,21.3,,
2.0555,495,224.8,0.0085,21.3,,
2.0640,496,225.1,0.0075,21.3,,
2.0725,497,225.4,0.0075,21.3,,
2.0805,498,225.8,0.0075,21.3,,
2.0890,499,226.0,0.0085,21.3,,
2.0965,500,226.3,0.0075,21.3,,
2.1050,501,226.6,0.0085,21.3,,
2.1135,502,226.9,0.0075,21.3,,
2.1220,503,227.1,0.0075,21.3,,
2.1305,504,227.5,0.0075,21.3,,
2.1390,505,227.8,0.0075,21.3,,
2.1465,506,228.1,0.0075,21.3,,
2.1550,507,228.4,0.0085,21.3,,
2.1630,508,228.6,0.0075,21.3,,
2.1715,509,228.9,0.0075,21.3,,
2.1800,510,229.2,0.0075,21.3,,
2.1885,511,229.5,0.0075,21.3,,
2.1960,512,229.7,0.0075,21.3,,
2.2045,513,230.0,0.0085,21.3,,
2.2130,514,230.2,0.0085,21.3,,
2.2210,515,230.4,0.0075,21.3,,
2.2295,516,230.6,0.0075,21.3,,
2.2380,517,230.9,0.0075,21.3,,
2.2455,518,231.1,0.0075,21.3,,
2.2540,519,231.4,0.0085,21.3,,
2.2625,520,231.7,0.0085,21.3,,
2.2710,521,232.0,0.0075,21.3,,
2.2795,522,232.2,0.0075,21.3,,
2.2875,523,232.4,0.0075,21.3,,
2.2950,524,232.6,0.0075,21.3,,
2.3035,525,232.9,0.0085,21.3,,
2.3120,526,233.0,0.0085,21.3,,
2.3205,527,233.3,0.0075,21.3,,
2.3290,528,233.5,0.0075,21.3,,
2.3375,529,233.7,0.0075,21.3,,
2.3450,530,234.0,0.0075,21.3,,
2.3520,531,234.1,0.0070,21.3,,
2.3580,532,234.4,0.0060,21.3,,
2.3625,533,234.5,0.0040,21.3,,
2.3670,534,234.6,0.0040,21.3,,
2.3715,535,234.7,0.0040,21.3,,
2.3750,536,234.8,0.0035,21.3,,
2.3785,537,234.9,0.0035,21.3,,
2.3825,538,235.0,0.0035,21.3,,
2.3825,,235.0,,,EP,
11/24/2025 4:05:56 PMSystemInternal,,,,,,1/1
