Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
1.1565,143,82.2,0.0070,21.4,,
1.1650,144,83.0,0.0075,21.4,,
1.1735,145,83.9,0.0075,21.4,,
1.1820,146,84.7,0.0075,21.4,,
1.1900,147,85.6,0.0065,21.4,,
1.1985,148,86.5,0.0070,21.4,,
1.2060,149,87.2,0.0070,21.4,,
1.2145,150,88.2,0.0075,21.4,,
1.2230,151,89.2,0.0075,21.4,,
1.2315,152,90.2,0.0075,21.4,,
1.2400,153,91.2,0.0070,21.4,,
1.2480,154,92.2,0.0065,21.4,,
1.2560,155,93.1,0.0075,21.4,,
1.2640,156,94.3,0.0075,21.4,,
1.2725,157,95.4,0.0075,21.4,,
1.2810,158,96.5,0.0075,21.4,,
1.2895,159,97.7,0.0070,21.4,,
1.2980,160,99.1,0.0070,21.4,,
1.3065,161,100.1,0.0075,21.4,,
1.3140,162,101.3,0.0070,21.4,,
1.3220,163,102.4,0.0075,21.4,,
1.3305,164,103.9,0.0075,21.4,,
1.3390,165,105.2,0.0075,21.4,,
1.3475,166,106.7,0.0070,21.4,,
1.3560,167,108.0,0.0075,21.4,,
1.3635,168,109.5,0.0070,21.4,,
1.3720,169,111.1,0.0075,21.4,,
1.3805,170,113.0,0.0075,21.4,,
1.3885,171,114.7,0.0065,21.4,,
1.3970,172,116.4,0.0070,21.4,,
1.4055,173,118.3,0.0075,21.4,,
1.4130,174,120.2,0.0070,21.4,,
1.4215,175,122.4,0.0075,21.4,,
1.4300,176,124.9,0.0075,21.4,,
1.4385,177,127.4,0.0075,21.4,,
1.4470,178,129.7,0.0070,21.4,,
1.4550,179,131.8,0.0075,21.4,,
1.4630,180,134.6,0.0075,21.4,,
1.4710,181,137.4,0.0075,21.4,,
1.4795,182,140.4,0.0075,21.4,,
1.4880,183,143.5,0.0070,21.4,,
1.4965,184,146.2,0.0070,21.4,,
1.5050,185,149.4,0.0075,21.4,,
1.5125,186,152.3,0.0070,21.4,,
1.5210,187,155.3,0.0075,21.4,,
1.5290,188,158.4,0.0075,21.4,,
1.5375,189,161.4,0.0075,21.4,,
1.5460,190,164.4,0.0070,21.4,,
1.5545,191,166.6,0.0075,21.4,,
1.5620,192,169.0,0.0070,21.4,,
1.5705,193,171.1,0.0075,21.4,,
1.5790,194,173.4,0.0075,21.4,,
1.5875,195,175.4,0.0075,21.4,,
1.5955,196,177.4,0.0065,21.4,,
1.6040,197,179.2,0.0070,21.4,,
1.6115,198,181.0,0.0070,21.4,,
1.6200,199,182.6,0.0075,21.4,,
1.6285,200,184.1,0.0075,21.4,,
1.6355,201,185.1,0.0070,21.4,,
1.6355,441,186.6,0.0000,21.5,,
1.6360,442,186.7,0.0005,21.5,,
1.6375,443,186.7,0.0015,21.5,,
1.6400,444,187.0,0.0025,21.5,,
1.6440,445,187.6,0.0035,21.5,,
1.6505,446,188.3,0.0060,21.5,,
1.6590,447,189.2,0.0085,21.5,,
1.6665,448,190.4,0.0075,21.5,,
1.6745,449,191.7,0.0080,21.5,,
1.6830,450,192.8,0.0085,21.5,,
1.6915,451,193.8,0.0075,21.5,,
1.7000,452,194.8,0.0075,21.5,,
1.7085,453,195.8,0.0085,21.5,,
1.7160,454,196.7,0.0075,21.5,,
1.7245,455,197.6,0.0085,21.5,,
1.7330,456,198.6,0.0075,21.5,,
1.7410,457,199.4,0.0075,21.5,,
1.7495,458,200.3,0.0075,21.5,,
1.7580,459,201.1,0.0075,21.5,,
1.7655,460,201.8,0.0075,21.5,,
1.7740,461,202.6,0.0085,21.5,,
1.7825,462,203.4,0.0075,21.5,,
1.7910,463,204.1,0.0075,21.5,,
1.7995,464,204.8,0.0075,21.5,,
1.8075,465,205.5,0.0075,21.5,,
1.8150,466,206.0,0.0075,21.5,,
1.8235,467,206.7,0.0085,21.5,,
1.8320,468,207.4,0.0085,21.5,,
1.8405,469,208.1,0.0075,21.5,,
1.8490,470,208.7,0.0075,21.5,,
1.8575,471,209.4,0.0075,21.5,,
1.8650,472,209.8,0.0075,21.5,,
1.8735,473,210.4,0.0085,21.5,,
1.8815,474,210.9,0.0080,21.5,,
1.8900,475,211.5,0.0075,21.5,,
1.8985,476,212.0,0.0075,21.5,,
1.9070,477,212.6,0.0075,21.5,,
1.9145,478,213.0,0.0075,21.5,,
1.9230,479,213.6,0.0085,21.5,,
1.9315,480,214.1,0.0085,21.5,,
1.9400,481,214.6,0.0075,21.5,,
1.9480,482,215.0,0.0075,21.5,,
1.9565,483,215.5,0.0075,21.5,,
1.9640,484,215.9,0.0075,21.5,,
1.9725,485,216.2,0.0085,21.5,,
1.9810,486,216.6,0.0085,21.5,,
1.9895,487,217.1,0.0075,21.5,,
1.9980,488,217.5,0.0075,21.5,,
2.0060,489,217.9,0.0075,21.5,,
2.0145,490,218.4,0.0085,21.5,,
2.0220,491,218.9,0.0075,21.5,,
2.0305,492,219.3,0.0085,21.5,,
2.0390,493,219.6,0.0075,21.5,,
2.0475,494,220.0,0.0075,21.5,,
2.0560,495,220.3,0.0075,21.5,,
2.0635,496,220.7,0.0075,21.5,,
2.0720,497,221.1,0.0085,21.5,,
2.0805,498,221.5,0.0085,21.5,,
2.0885,499,221.9,0.0075,21.5,,
2.0970,500,222.2,0.0075,21.5,,
2.1055,501,222.6,0.0075,21.5,,
2.1130,502,222.9,0.0075,21.5,,
2.1215,503,223.2,0.0085,21.5,,
2.1300,504,223.6,0.0085,21.5,,
2.1385,505,223.9,0.0075,21.5,,
2.1465,506,224.3,0.0075,21.5,,
2.1550,507,224.6,0.0075,21.5,,
2.1625,508,224.8,0.0075,21.5,,
2.1710,509,225.2,0.0085,21.5,,
2.1795,510,225.4,0.0085,21.5,,
2.1880,511,225.7,0.0075,21.5,,
2.1965,512,226.1,0.0075,21.5,,
2.2050,513,226.4,0.0075,21.5,,
2.2125,514,226.5,0.0075,21.5,,
2.2210,515,226.8,0.0085,21.5,,
2.2290,516,227.1,0.0080,21.5,,
2.2375,517,227.6,0.0075,21.5,,
2.2460,518,227.9,0.0075,21.5,,
2.2545,519,228.2,0.0075,21.5,,
2.2620,520,228.3,0.0075,21.5,,
2.2705,521,228.6,0.0085,21.5,,
2.2790,522,228.8,0.0085,21.5,,
2.2875,523,229.0,0.0075,21.5,,
2.2955,524,229.4,0.0075,21.5,,
2.3040,525,229.8,0.0075,21.5,,
2.3125,526,229.9,0.0085,21.5,,
2.3200,527,230.2,0.0075,21.5,,
2.3285,528,230.3,0.0085,21.5,,
2.3370,529,230.7,0.0075,21.5,,
2.3455,530,231.0,0.0075,21.5,,
2.3535,531,231.1,0.0075,21.5,,
2.3615,532,231.5,0.0080,21.5,,
2.3695,533,231.7,0.0080,21.5,,
2.3780,534,232.0,0.0085,21.5,,
2.3865,535,232.1,0.0075,21.5,,
2.3950,536,232.3,0.0075,21.5,,
2.4035,537,232.5,0.0075,21.5,,
2.4110,538,232.8,0.0075,21.5,,
2.4195,539,233.0,0.0085,21.5,,
2.4280,540,233.3,0.0085,21.5,,
2.4360,541,233.6,0.0075,21.5,,
2.4445,542,233.8,0.0075,21.5,,
2.4530,543,234.0,0.0075,21.5,,
2.4590,544,234.1,0.0060,21.5,,
2.4625,545,234.3,0.0035,21.5,,
2.4660,546,234.3,0.0035,21.5,,
2.4700,547,234.5,0.0035,21.5,,
2.4715,548,234.6,0.0015,21.5,,
2.4720,549,234.6,0.0005,21.5,,
2.4735,550,234.7,0.0015,21.5,,
2.4755,551,234.7,0.0020,21.5,,
2.4780,552,234.8,0.0025,21.5,,
2.4810,553,234.8,0.0025,21.5,,
2.4850,554,234.9,0.0035,21.5,,
2.4870,555,235.0,0.0035,21.5,,
2.4870,,235.0,,,EP,
SystemInternal11/24/2025 4:09:43 PM,,,,,,1/1
