Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
0.3460,45,-62.5,0.0085,21.3,,
0.3540,46,-61.0,0.0075,21.3,,
0.3625,47,-59.6,0.0075,21.3,,
0.3710,48,-58.1,0.0075,21.3,,
0.3795,49,-56.4,0.0075,21.3,,
0.3870,50,-54.8,0.0075,21.3,,
0.3955,51,-53.0,0.0075,21.3,,
0.4040,52,-51.0,0.0075,21.3,,
0.4125,53,-49.1,0.0075,21.3,,
0.4205,54,-46.9,0.0075,21.3,,
0.4290,55,-44.6,0.0075,21.3,,
0.4365,56,-42.5,0.0075,21.3,,
0.4450,57,-39.9,0.0075,21.3,,
0.4535,58,-37.3,0.0075,21.3,,
0.4620,59,-34.5,0.0075,21.3,,
0.4705,60,-31.4,0.0075,21.3,,
0.4785,61,-28.1,0.0075,21.3,,
0.4865,62,-25.3,0.0080,21.3,,
0.4945,63,-21.9,0.0080,21.3,,
0.5030,64,-18.5,0.0075,21.3,,
0.5115,65,-15.3,0.0075,21.3,,
0.5200,66,-12.0,0.0075,21.3,,
0.5285,67,-9.2,0.0075,21.3,,
0.5360,68,-6.7,0.0075,21.3,,
0.5445,69,-4.1,0.0085,21.3,,
0.5530,70,-2.0,0.0075,21.3,,
0.5610,71,-0.3,0.0075,21.3,,
0.5695,72,1.4,0.0075,21.3,,
0.5780,73,3.2,0.0075,21.3,,
0.5865,74,4.4,0.0085,21.3,,
0.5940,75,6.1,0.0075,21.3,,
0.6025,76,7.4,0.0075,21.3,,
0.6110,77,8.7,0.0075,21.3,,
0.6190,78,9.9,0.0075,21.3,,
0.6275,79,11.1,0.0075,21.4,,
0.6350,80,12.0,0.0075,21.3,,
0.6435,81,13.0,0.0085,21.4,,
0.6520,82,14.1,0.0075,21.4,,
0.6605,83,15.1,0.0075,21.4,,
0.6690,84,16.0,0.0075,21.4,,
0.6775,85,17.0,0.0075,21.4,,
0.6850,86,17.7,0.0075,21.3,,
0.6935,87,18.5,0.0085,21.4,,
0.7015,88,19.5,0.0075,21.4,,
0.7100,89,20.3,0.0075,21.4,,
0.7185,90,21.0,0.0075,21.4,,
0.7270,91,21.8,0.0075,21.4,,
0.7345,92,22.5,0.0075,21.4,,
0.7430,93,23.2,0.0085,21.4,,
0.7515,94,24.0,0.0075,21.4,,
0.7600,95,24.7,0.0075,21.4,,
0.7680,96,25.6,0.0075,21.4,,
0.7765,97,26.3,0.0075,21.4,,
0.7850,98,27.0,0.0085,21.4,,
0.7925,99,27.7,0.0075,21.4,,
0.8010,100,28.3,0.0075,21.4,,
0.8095,101,29.0,0.0075,21.4,,
0.8180,102,29.7,0.0075,21.4,,
0.8265,103,30.4,0.0075,21.4,,
0.8340,104,31.1,0.0075,21.4,,
0.8420,105,31.8,0.0080,21.4,,
0.8505,106,32.5,0.0075,21.4,,
0.8590,107,33.0,0.0075,21.4,,
0.8675,108,33.5,0.0075,21.4,,
0.8760,109,34.2,0.0075,21.4,,
0.8835,110,34.8,0.0075,21.4,,
0.8920,111,35.4,0.0085,21.4,,
0.9005,112,36.1,0.0075,21.4,,
0.9085,113,36.7,0.0075,21.4,,
0.9170,114,37.3,0.0075,21.4,,
0.9255,115,38.0,0.0075,21.4,,
0.9340,116,38.5,0.0075,21.4,,
0.9415,117,39.1,0.0075,21.4,,
0.9500,118,39.7,0.0075,21.4,,
0.9585,119,40.4,0.0075,21.4,,
0.9665,120,40.9,0.0075,21.4,,
0.9750,121,41.4,0.0075,21.4,,
0.9835,122,42.0,0.0075,21.4,,
0.9910,123,42.4,0.0075,21.4,,
0.9995,124,43.0,0.0075,21.4,,
1.0080,125,43.7,0.0075,21.4,,
1.0165,126,44.3,0.0075,21.4,,
1.0250,127,44.9,0.0075,21.4,,
1.0330,128,45.4,0.0080,21.4,,
1.0410,129,45.8,0.0080,21.4,,
1.0490,130,46.1,0.0075,21.4,,
1.0575,131,46.8,0.0075,21.4,,
1.0660,132,47.3,0.0075,21.4,,
1.0745,133,47.9,0.0075,21.4,,
1.0830,134,48.4,0.0075,21.4,,
1.0905,135,49.1,0.0075,21.4,,
1.0990,136,49.5,0.0085,21.4,,
1.1070,137,50.1,0.0075,21.4,,
1.1155,138,50.6,0.0075,21.4,,
1.1240,139,51.1,0.0075,21.4,,
1.1325,140,51.7,0.0075,21.4,,
1.1400,141,52.3,0.0075,21.4,,
1.1485,142,52.9,0.0085,21.4,,
1.1570,143,53.3,0.0075,21.4,,
1.1650,144,53.8,0.0075,21.4,,
1.1735,145,54.4,0.0075,21.4,,
1.1820,146,54.9,0.0075,21.4,,
1.1895,147,55.4,0.0075,21.4,,
1.1980,148,55.9,0.0085,21.4,,
1.2065,149,56.4,0.0075,21.4,,
1.2150,150,56.9,0.0075,21.4,,
1.2235,151,57.5,0.0075,21.4,,
1.2315,152,58.1,0.0075,21.4,,
1.2395,153,58.6,0.0080,21.4,,
1.2475,154,59.1,0.0075,21.4,,
1.2560,155,59.6,0.0075,21.4,,
1.2645,156,60.0,0.0075,21.4,,
1.2730,157,60.5,0.0075,21.4,,
1.2815,158,61.1,0.0075,21.4,,
1.2890,159,61.5,0.0075,21.4,,
1.2975,160,62.1,0.0075,21.4,,
1.3055,161,62.6,0.0075,21.4,,
1.3140,162,63.2,0.0075,21.4,,
1.3225,163,63.6,0.0075,21.4,,
1.3310,164,64.2,0.0075,21.4,,
1.3385,165,64.7,0.0075,21.4,,
1.3470,166,65.2,0.0085,21.4,,
1.3555,167,65.8,0.0075,21.4,,
1.3640,168,66.3,0.0075,21.4,,
1.3720,169,66.8,0.0075,21.4,,
1.3805,170,67.2,0.0075,21.4,,
1.3880,171,67.9,0.0075,21.4,,
1.3965,172,68.3,0.0085,21.4,,
1.4050,173,68.9,0.0075,21.4,,
1.4135,174,69.4,0.0075,21.4,,
1.4220,175,70.0,0.0075,21.4,,
1.4300,176,70.5,0.0075,21.4,,
1.4385,177,71.0,0.0085,21.4,,
1.4460,178,71.5,0.0075,21.4,,
1.4545,179,72.1,0.0075,21.4,,
1.4630,180,72.7,0.0075,21.4,,
1.4715,181,73.3,0.0075,21.4,,
1.4800,182,73.8,0.0075,21.4,,
1.4885,183,74.1,0.0085,21.4,,
1.4960,184,74.7,0.0075,21.4,,
1.5045,185,75.3,0.0075,21.4,,
1.5125,186,76.0,0.0075,21.4,,
1.5210,187,76.6,0.0075,21.4,,
1.5295,188,77.1,0.0075,21.4,,
1.5380,189,77.6,0.0085,21.4,,
1.5455,190,78.2,0.0075,21.4,,
1.5540,191,78.9,0.0075,21.4,,
1.5625,192,79.4,0.0075,21.4,,
1.5705,193,80.0,0.0075,21.4,,
1.5790,194,80.7,0.0075,21.4,,
1.5875,195,81.2,0.0075,21.4,,
1.5950,196,81.8,0.0075,21.4,,
1.6035,197,82.5,0.0075,21.4,,
1.6120,198,83.1,0.0075,21.4,,
1.6205,199,83.7,0.0075,21.4,,
1.6290,200,84.4,0.0075,21.4,,
1.6370,201,85.1,0.0075,21.4,,
1.6445,202,85.6,0.0075,21.4,,
1.6530,203,86.3,0.0075,21.4,,
1.6615,204,86.9,0.0075,21.4,,
1.6700,205,87.8,0.0075,21.4,,
1.6785,206,88.3,0.0075,21.4,,
1.6870,207,88.9,0.0075,21.4,,
1.6945,208,89.4,0.0075,21.4,,
1.7030,209,90.3,0.0075,21.4,,
1.7110,210,91.2,0.0075,21.4,,
1.7195,211,92.1,0.0075,21.4,,
1.7280,212,92.7,0.0075,21.4,,
1.7365,213,93.4,0.0085,21.4,,
1.7440,214,94.1,0.0075,21.4,,
1.7525,215,95.0,0.0075,21.4,,
1.7610,216,95.8,0.0075,21.4,,
1.7695,217,96.5,0.0075,21.4,,
1.7775,218,97.4,0.0075,21.4,,
1.7860,219,98.2,0.0085,21.4,,
1.7935,220,98.9,0.0075,21.4,,
1.8020,221,99.7,0.0075,21.4,,
1.8105,222,100.7,0.0075,21.4,,
1.8190,223,101.6,0.0075,21.4,,
1.8275,224,102.4,0.0075,21.4,,
1.8360,225,103.4,0.0085,21.4,,
1.8435,226,104.3,0.0075,21.4,,
1.8520,227,105.3,0.0075,21.4,,
1.8600,228,106.1,0.0075,21.4,,
1.8685,229,107.1,0.0075,21.4,,
1.8770,230,108.1,0.0075,21.4,,
1.8855,231,109.1,0.0085,21.4,,
1.8930,232,110.2,0.0075,21.4,,
1.9015,233,111.1,0.0075,21.4,,
1.9100,234,112.2,0.0075,21.4,,
1.9185,235,113.3,0.0075,21.4,,
1.9265,236,114.5,0.0075,21.4,,
1.9350,237,115.5,0.0085,21.4,,
1.9425,238,116.7,0.0075,21.4,,
1.9510,239,118.0,0.0075,21.4,,
1.9595,240,119.2,0.0075,21.4,,
1.9680,241,120.5,0.0075,21.4,,
1.9765,242,121.6,0.0075,21.4,,
1.9845,243,122.9,0.0075,21.4,,
1.9925,244,124.0,0.0080,21.4,,
2.0005,245,125.4,0.0075,21.4,,
2.0090,246,126.9,0.0075,21.4,,
2.0175,247,128.2,0.0075,21.4,,
2.0260,248,129.6,0.0075,21.4,,
2.0345,249,131.0,0.0085,21.4,,
2.0420,250,132.4,0.0075,21.4,,
2.0505,251,133.8,0.0075,21.4,,
2.0590,252,135.5,0.0075,21.4,,
2.0670,253,137.1,0.0075,21.4,,
2.0755,254,138.6,0.0075,21.4,,
2.0840,255,140.2,0.0075,21.4,,
2.0915,256,141.4,0.0075,21.4,,
2.1000,257,143.1,0.0075,21.4,,
2.1085,258,144.8,0.0075,21.4,,
2.1170,259,146.4,0.0075,21.4,,
2.1250,260,148.0,0.0075,21.4,,
2.1335,261,149.5,0.0085,21.4,,
2.1410,262,151.2,0.0075,21.4,,
2.1495,263,152.7,0.0075,21.4,,
2.1580,264,154.3,0.0075,21.4,,
2.1665,265,156.0,0.0075,21.4,,
2.1750,266,157.6,0.0075,21.4,,
2.1835,267,159.2,0.0085,21.4,,
2.1910,268,160.6,0.0075,21.4,,
2.1995,269,162.1,0.0075,21.4,,
2.2075,270,163.8,0.0075,21.4,,
2.2160,271,165.5,0.0075,21.4,,
2.2245,272,166.9,0.0075,21.4,,
2.2330,273,168.2,0.0085,21.4,,
2.2405,274,169.7,0.0075,21.4,,
2.2490,275,171.2,0.0075,21.4,,
2.2575,276,172.7,0.0075,21.4,,
2.2660,277,174.1,0.0075,21.4,,
2.2740,278,175.3,0.0075,21.4,,
2.2825,279,176.5,0.0085,21.4,,
2.2900,280,177.9,0.0075,21.4,,
2.2985,281,179.2,0.0075,21.4,,
2.3070,282,180.5,0.0075,21.4,,
2.3155,283,181.7,0.0075,21.4,,
2.3240,284,182.8,0.0075,21.4,,
2.3320,285,184.1,0.0075,21.4,,
2.3420,286,185.0,0.0070,21.4,,
2.3420,526,186.2,0.0000,21.5,,
2.3425,527,186.2,0.0005,21.5,,
2.3440,528,186.2,0.0010,21.5,,
2.3465,529,186.5,0.0020,21.5,,
2.3505,530,186.9,0.0025,21.5,,
2.3565,532,187.5,0.0040,21.5,,
2.3645,532,188.4,0.0160,21.5,,
2.3725,533,189.3,0.0055,21.5,,
2.3805,534,190.4,0.0055,21.5,,
2.3890,536,191.4,0.0055,21.5,,
2.3975,536,192.3,0.0170,21.5,,
2.4060,538,193.2,0.0055,21.5,,
2.4145,538,194.0,0.0210,21.5,,
2.4220,539,194.8,0.0055,21.5,,
2.4305,540,195.7,0.0060,21.5,,
2.4390,542,196.5,0.0055,21.5,,
2.4470,542,197.4,0.0160,21.5,,
2.4555,544,198.1,0.0055,21.5,,
2.4640,544,198.9,0.0170,21.5,,
2.4715,545,199.5,0.0055,21.5,,
2.4800,546,200.3,0.0060,21.5,,
2.4885,548,201.0,0.0055,21.5,,
2.4970,548,201.7,0.0170,21.5,,
2.5050,550,202.4,0.0055,21.5,,
2.5135,550,203.1,0.0170,21.5,,
2.5210,551,203.5,0.0055,21.5,,
2.5295,552,204.2,0.0060,21.5,,
2.5380,553,204.9,0.0060,21.5,,
2.5465,554,205.5,0.0055,21.5,,
2.5550,556,206.2,0.0055,21.5,,
2.5635,556,206.8,0.0170,21.5,,
2.5710,557,207.2,0.0055,21.5,,
2.5795,558,207.8,0.0060,21.5,,
2.5875,559,208.3,0.0055,21.5,,
2.5960,560,208.9,0.0055,21.5,,
2.6045,562,209.4,0.0055,21.5,,
2.6130,562,210.0,0.0170,21.5,,
2.6215,563,210.4,0.0060,21.5,,
2.6290,564,210.9,0.0055,21.5,,
2.6375,565,211.5,0.0060,21.5,,
2.6455,566,212.0,0.0055,21.5,,
2.6540,568,212.4,0.0055,21.5,,
2.6625,568,212.9,0.0170,21.5,,
2.6700,569,213.4,0.0055,21.5,,
2.6785,570,213.8,0.0060,21.5,,
2.6870,571,214.3,0.0060,21.5,,
2.6955,572,214.7,0.0055,21.5,,
2.7040,574,215.1,0.0055,21.5,,
2.7120,574,215.7,0.0160,21.5,,
2.7200,575,215.9,0.0055,21.5,,
2.7280,576,216.3,0.0055,21.5,,
2.7365,577,216.7,0.0060,21.5,,
2.7450,578,217.1,0.0055,21.5,,
2.7535,580,217.5,0.0055,21.5,,
2.7620,580,217.9,0.0170,21.5,,
2.7700,581,218.2,0.0055,21.5,,
2.7780,582,218.6,0.0055,21.5,,
2.7860,583,219.1,0.0055,21.5,,
2.7945,584,219.4,0.0055,21.5,,
2.8030,586,219.8,0.0055,21.5,,
2.8115,586,220.1,0.0170,21.5,,
2.8200,588,220.5,0.0055,21.5,,
2.8275,588,220.8,0.0185,21.5,,
2.8360,589,221.1,0.0060,21.5,,
2.8445,590,221.5,0.0055,21.5,,
2.8525,592,221.9,0.0055,21.5,,
2.8610,592,222.2,0.0170,21.5,,
2.8695,593,222.4,0.0060,21.5,,
2.8770,594,222.8,0.0055,21.5,,
2.8855,595,223.2,0.0060,21.5,,
2.8940,596,223.4,0.0055,21.5,,
2.9025,598,223.8,0.0055,21.5,,
2.9105,598,224.1,0.0160,21.5,,
2.9190,599,224.4,0.0060,21.5,,
2.9265,600,224.7,0.0055,21.5,,
2.9350,601,225.0,0.0060,21.5,,
2.9435,602,225.3,0.0055,21.5,,
2.9520,604,225.6,0.0055,21.5,,
2.9605,604,226.0,0.0170,21.5,,
2.9690,605,226.2,0.0060,21.5,,
2.9765,606,226.5,0.0055,21.5,,
2.9850,607,226.8,0.0060,21.5,,
2.9930,608,227.0,0.0055,21.5,,
3.0015,610,227.3,0.0055,21.5,,
3.0100,610,227.6,0.0170,21.5,,
3.0185,612,227.8,0.0055,21.5,,
3.0260,612,228.0,0.0185,21.5,,
3.0345,613,228.3,0.0060,21.5,,
3.0430,614,228.5,0.0060,21.5,,
3.0510,616,228.9,0.0055,21.5,,
3.0595,616,229.2,0.0170,21.5,,
3.0680,618,229.3,0.0055,21.5,,
3.0755,618,229.6,0.0185,21.5,,
3.0840,619,229.8,0.0060,21.5,,
3.0925,620,230.1,0.0060,21.5,,
3.1010,622,230.4,0.0055,21.5,,
3.1090,622,230.6,0.0160,21.5,,
3.1175,624,230.8,0.0055,21.5,,
3.1250,624,231.0,0.0185,21.5,,
3.1335,625,231.3,0.0060,21.5,,
3.1420,626,231.4,0.0060,21.5,,
3.1505,628,231.8,0.0055,21.5,,
3.1590,628,232.0,0.0170,21.5,,
3.1675,630,232.1,0.0055,21.5,,
3.1750,630,232.5,0.0185,21.5,,
3.1835,631,232.6,0.0060,21.5,,
3.1915,632,232.9,0.0055,21.5,,
3.2000,634,233.1,0.0055,21.5,,
3.2085,634,233.3,0.0170,21.5,,
3.2170,636,233.6,0.0055,21.5,,
3.2245,636,233.8,0.0185,21.5,,
3.2325,637,234.0,0.0055,21.5,,
3.2405,638,234.1,0.0055,21.5,,
3.2450,640,234.4,0.0030,21.5,,
3.2455,640,234.4,0.0010,21.5,,
3.2465,642,234.4,0.0005,21.5,,
3.2475,642,234.5,0.0025,21.5,,
3.2500,643,234.4,0.0020,21.5,,
3.2530,644,234.5,0.0020,21.5,,
3.2550,646,234.6,0.0015,21.5,,
3.2570,646,234.7,0.0040,21.5,,
3.2595,648,234.7,0.0015,21.5,,
3.2620,648,234.9,0.0060,21.5,,
3.2645,649,234.9,0.0020,21.5,,
3.2675,651,235.0,0.0020,21.5,,
3.2675,,235.0,,,EP,
11/24/2025 4:09:05 PMSystemInternal,,,,,,1/1
