Results Editor,,,,,,
Result Details,,,,,,
V [m L],t [s],E [m V],d V/dt [m L/s],T [°C],Point label,
0.6275,79,37.5,0.0075,21.6,,
0.6360,80,38.3,0.0075,21.6,,
0.6440,81,39.1,0.0075,21.6,,
0.6525,82,39.9,0.0085,21.6,,
0.6600,83,40.7,0.0075,21.6,,
0.6685,84,41.5,0.0075,21.6,,
0.6770,85,42.4,0.0075,21.6,,
0.6855,86,43.2,0.0075,21.6,,
0.6940,87,44.0,0.0075,21.6,,
0.7020,88,44.7,0.0080,21.6,,
0.7100,89,45.6,0.0080,21.6,,
0.7180,90,46.4,0.0075,21.6,,
0.7265,91,47.2,0.0075,21.6,,
0.7350,92,48.0,0.0075,21.6,,
0.7435,93,48.8,0.0075,21.6,,
0.7520,94,49.7,0.0075,21.6,,
0.7595,95,50.4,0.0075,21.6,,
0.7680,96,51.3,0.0075,21.6,,
0.7765,97,52.1,0.0075,21.6,,
0.7845,98,52.8,0.0075,21.6,,
0.7930,99,53.6,0.0075,21.6,,
0.8015,100,54.4,0.0075,21.6,,
0.8090,101,55.2,0.0075,21.6,,
0.8175,102,55.9,0.0075,21.6,,
0.8260,103,56.8,0.0075,21.6,,
0.8345,104,57.4,0.0075,21.6,,
0.8430,105,58.3,0.0075,21.6,,
0.8505,106,59.0,0.0075,21.6,,
0.8590,107,59.7,0.0085,21.6,,
0.8670,108,60.5,0.0075,21.6,,
0.8755,109,61.3,0.0075,21.6,,
0.8840,110,62.3,0.0075,21.6,,
0.8925,111,63.1,0.0075,21.6,,
0.9010,112,63.8,0.0085,21.6,,
0.9085,113,64.8,0.0075,21.6,,
0.9170,114,65.5,0.0075,21.6,,
0.9250,115,66.4,0.0075,21.6,,
0.9335,116,67.3,0.0075,21.6,,
0.9420,117,68.1,0.0075,21.6,,
0.9505,118,68.8,0.0085,21.6,,
0.9580,119,69.6,0.0075,21.6,,
0.9665,120,70.5,0.0075,21.6,,
0.9750,121,71.3,0.0075,21.6,,
0.9835,122,72.3,0.0075,21.6,,
0.9915,123,73.2,0.0075,21.6,,
1.0000,124,74.0,0.0085,21.6,,
1.0075,125,75.1,0.0075,21.6,,
1.0160,126,75.9,0.0075,21.6,,
1.0245,127,76.9,0.0075,21.6,,
1.0330,128,77.9,0.0075,21.6,,
1.0415,129,78.8,0.0075,21.6,,
1.0490,130,79.6,0.0075,21.6,,
1.0575,131,80.5,0.0085,21.6,,
1.0660,132,81.6,0.0075,21.6,,
1.0740,133,82.5,0.0075,21.6,,
1.0825,134,83.6,0.0075,21.6,,
1.0910,135,84.6,0.0075,21.6,,
1.0985,136,85.4,0.0075,21.6,,
1.1070,137,86.7,0.0085,21.6,,
1.1155,138,87.8,0.0075,21.6,,
1.1240,139,89.2,0.0075,21.6,,
1.1325,140,90.4,0.0075,21.6,,
1.1405,141,91.6,0.0075,21.6,,
1.1480,142,92.7,0.0075,21.6,,
1.1565,143,93.9,0.0085,21.6,,
1.1650,144,95.0,0.0075,21.6,,
1.1735,145,96.2,0.0075,21.6,,
1.1820,146,97.8,0.0075,21.6,,
1.1905,147,99.3,0.0075,21.6,,
1.1980,148,100.5,0.0075,21.6,,
1.2065,149,102.1,0.0085,21.6,,
1.2145,150,103.9,0.0075,21.6,,
1.2230,151,105.4,0.0075,21.6,,
1.2315,152,107.0,0.0075,21.6,,
1.2400,153,108.4,0.0075,21.6,,
1.2485,154,110.2,0.0085,21.6,,
1.2560,155,111.9,0.0075,21.6,,
1.2645,156,113.9,0.0075,21.6,,
1.2725,157,116.2,0.0075,21.6,,
1.2810,158,118.6,0.0075,21.6,,
1.2895,159,121.3,0.0075,21.6,,
1.2980,160,123.3,0.0085,21.6,,
1.3055,161,125.8,0.0075,21.6,,
1.3140,162,128.7,0.0075,21.6,,
1.3225,163,131.7,0.0075,21.6,,
1.3310,164,134.9,0.0075,21.6,,
1.3390,165,137.8,0.0075,21.6,,
1.3475,166,141.1,0.0085,21.6,,
1.3550,167,144.5,0.0075,21.6,,
1.3635,168,147.8,0.0075,21.6,,
1.3720,169,151.1,0.0075,21.6,,
1.3805,170,154.5,0.0075,21.6,,
1.3890,171,158.0,0.0075,21.6,,
1.3975,172,160.7,0.0085,21.6,,
1.4050,173,163.8,0.0075,21.6,,
1.4130,174,166.6,0.0075,21.6,,
1.4215,175,169.2,0.0075,21.6,,
1.4300,176,171.7,0.0075,21.6,,
1.4385,177,174.1,0.0075,21.6,,
1.4470,178,176.1,0.0075,21.6,,
1.4545,179,178.0,0.0075,21.6,,
1.4630,180,179.9,0.0075,21.6,,
1.4710,181,181.9,0.0075,21.6,,
1.4795,182,183.3,0.0075,21.6,,
1.4880,183,184.9,0.0075,21.6,,
1.4910,184,185.0,0.0060,21.6,,
1.4910,424,186.7,0.0000,21.6,,
1.4915,425,186.8,0.0010,21.6,,
1.4930,426,186.8,0.0025,21.6,,
1.4955,427,187.1,0.0040,21.6,,
1.4995,428,187.5,0.0055,21.6,,
1.5060,429,188.2,0.0095,21.6,,
1.5140,430,189.3,0.0115,21.6,,
1.5215,431,190.3,0.0125,21.6,,
1.5300,432,191.6,0.0140,21.6,,
1.5385,433,192.7,0.0140,21.6,,
1.5470,434,193.9,0.0120,21.6,,
1.5555,435,194.9,0.0120,21.6,,
1.5640,436,195.9,0.0120,21.6,,
1.5715,437,196.8,0.0125,21.6,,
1.5800,438,197.7,0.0140,21.6,,
1.5880,439,198.8,0.0135,21.6,,
1.5965,440,199.7,0.0120,21.6,,
1.6050,441,200.6,0.0120,21.6,,
1.6135,442,201.4,0.0120,21.6,,
1.6210,443,202.1,0.0125,21.6,,
1.6295,444,202.9,0.0140,21.6,,
1.6380,445,203.5,0.0140,21.6,,
1.6465,446,204.3,0.0120,21.6,,
1.6545,447,205.1,0.0115,21.6,,
1.6630,448,205.7,0.0120,21.6,,
1.6705,449,206.4,0.0125,21.7,,
1.6790,450,207.0,0.0140,21.6,,
1.6875,451,207.6,0.0140,21.7,,
1.6960,452,208.3,0.0120,21.7,,
1.7045,453,209.0,0.0120,21.6,,
1.7125,454,209.5,0.0115,21.6,,
1.7205,455,210.1,0.0135,21.7,,
1.7285,456,210.7,0.0135,21.7,,
1.7370,457,211.2,0.0140,21.6,,
1.7455,458,211.7,0.0120,21.6,,
1.7540,459,212.3,0.0120,21.7,,
1.7625,460,212.8,0.0120,21.7,,
1.7700,461,213.3,0.0125,21.6,,
1.7785,462,213.8,0.0140,21.7,,
1.7865,463,214.3,0.0135,21.6,,
1.7950,464,214.8,0.0120,21.7,,
1.8035,465,215.2,0.0120,21.6,,
1.8120,466,215.7,0.0120,21.6,,
1.8205,467,216.1,0.0140,21.6,,
1.8280,468,216.5,0.0125,21.6,,
1.8365,469,217.2,0.0140,21.6,,
1.8445,470,217.7,0.0135,21.7,,
1.8530,471,218.1,0.0120,21.6,,
1.8615,472,218.5,0.0120,21.6,,
1.8700,473,218.8,0.0120,21.6,,
1.8785,474,219.2,0.0140,21.7,,
1.8860,475,219.6,0.0125,21.6,,
1.8945,476,220.0,0.0140,21.6,,
1.9025,477,220.4,0.0115,21.6,,
1.9110,478,220.8,0.0120,21.7,,
1.9195,479,221.1,0.0120,21.7,,
1.9280,480,221.5,0.0140,21.7,,
1.9355,481,221.8,0.0125,21.7,,
1.9440,482,222.2,0.0140,21.7,,
1.9525,483,222.5,0.0120,21.7,,
1.9605,484,222.9,0.0115,21.7,,
1.9690,485,223.2,0.0120,21.6,,
1.9775,486,223.5,0.0120,21.6,,
1.9850,487,224.0,0.0125,21.7,,
1.9935,488,224.4,0.0140,21.6,,
2.0020,489,224.7,0.0140,21.7,,
2.0105,490,225.0,0.0120,21.6,,
2.0190,491,225.3,0.0120,21.6,,
2.0270,492,225.6,0.0115,21.6,,
2.0350,493,225.9,0.0135,21.7,,
2.0430,494,226.3,0.0135,21.7,,
2.0515,495,226.5,0.0140,21.6,,
2.0600,496,226.8,0.0120,21.6,,
2.0685,497,227.2,0.0120,21.6,,
2.0770,498,227.4,0.0120,21.6,,
2.0845,499,227.7,0.0125,21.6,,
2.0930,500,227.9,0.0140,21.7,,
2.1010,501,228.2,0.0115,21.7,,
2.1095,502,228.4,0.0120,21.7,,
2.1180,503,228.8,0.0120,21.7,,
2.1265,504,229.0,0.0140,21.7,,
2.1340,505,229.3,0.0125,21.7,,
2.1425,506,229.6,0.0140,21.7,,
2.1510,507,229.8,0.0120,21.7,,
2.1595,508,230.1,0.0120,21.7,,
2.1675,509,230.4,0.0115,21.7,,
2.1760,510,230.5,0.0140,21.7,,
2.1835,511,230.9,0.0125,21.7,,
2.1920,512,231.2,0.0140,21.7,,
2.2005,513,231.4,0.0120,21.7,,
2.2090,514,231.6,0.0120,21.7,,
2.2175,515,231.9,0.0120,21.7,,
2.2260,516,232.1,0.0140,21.7,,
2.2335,517,232.3,0.0125,21.7,,
2.2420,518,232.6,0.0140,21.7,,
2.2500,519,232.8,0.0115,21.7,,
2.2585,520,233.1,0.0120,21.7,,
2.2670,521,233.3,0.0120,21.7,,
2.2755,522,233.5,0.0140,21.7,,
2.2830,523,233.6,0.0125,21.7,,
2.2910,524,234.0,0.0135,21.7,,
2.2990,525,234.3,0.0115,21.7,,
2.3060,526,234.5,0.0100,21.7,,
2.3065,527,234.6,0.0005,21.7,,
2.3070,528,234.6,0.0010,21.7,,
2.3085,529,234.6,0.0025,21.7,,
2.3100,530,234.6,0.0025,21.7,,
2.3120,531,234.7,0.0030,21.7,,
2.3135,532,234.7,0.0020,21.7,,
2.3145,533,234.8,0.0015,21.7,,
2.3165,534,234.8,0.0035,21.7,,
2.3190,535,234.9,0.0040,21.7,,
2.3215,536,234.9,0.0040,21.7,,
2.323000,,235.0,,,EP,
2.3245,537,235.1,0.0035,21.7,,
11/24/2025 4:00:42 PMSystemInternal,,,,,,1/1
