SampleID,TA,Mass,Sample.Index,TA_evap
junk1,2335.005274,59.9362,1,2335.005274
junk2,2333.687556,60.2159,2,2332.354782
junk3,2335.341225,60.1713,3,2332.675311
crm,2250.790452,59.7494,4,2246.938557
