"SampleID","TA","Mass","Sample.Index"
"junk1",2445.28115444357,59.8675,1
"junk2",2415.22048286251,60.3579,2
"junk3",2408.67089630555,60.1579,3
"CRM",2218.02199110793,60.0888,4
