"SampleID","TA","Mass","Sample.Index"
"junk1",1998.99378117401,60.1202,1
"junk2",1977.70787964234,59.916,2
"junk3",1981.45441645499,59.6058,3
"T17_initial_7",1928.82273756542,59.7513,4
"T17_initial_8",1942.69653904252,60.1414,5
"T17_initial_9",1929.34476840682,60.3598,6
"T17_MShell",1950.12823037918,59.9872,7
"T17_NShell",1904.55735563977,60.2964,8
"T18_initial_7",1934.69546725528,60.3803,9
"T18_initial_8",1948.28386722034,60.0089,10
"T18_initial_9",1925.07918942425,59.6574,11
"T18_MShell",2020.63796213962,60.0578,12
"T18_NShell",1965.30493116304,60.156,13
"T1_initial_7",1934.96346901149,60.2334,14
"T1_initial_8",1988.9520436306,59.8717,15
"T1_initial_9",1932.91999497427,59.9463,16
"T1_Mshell",1952.92097596239,60.2053,17
"T1_Nshell",1972.3854420553,60.0876,18
"T3_initial_7",1984.13729626661,60.4022,19
"T3_initial_8",1921.7251162662,60.2538,20
"T3_initial_9",1934.68798751658,60.2382,21
"T3_Mshell",1963.0711861694,59.6094,22
"T3_Nshell",1946.68043007467,59.7495,23
"T10_initial_4",1930.8163630896,59.9175,24
"T10_initial_5",1919.15760872516,59.9527,25
"T10_initial_6",1907.20166060646,59.7967,26
