"SampleID","TA","Mass","Sample.Index"
"JUNK1",2347.10212151971,59.9281,1
"JUNK2",2315.76504623046,60.3364,2
"TANK1",2282.77283912097,59.6466,3
"TANK2",2315.22089990263,59.9102,4
"TANK3",2322.56613583247,60.2816,5
"TANK4",2316.7989433515,60.4098,6
"TANK5",2311.65391994383,60.0197,7
"TANK6",2320.11351600026,59.6509,8
"TANK7",2309.09466064733,60.1383,9
"TANK8",2309.51790552892,59.8458,10
"TANK9",2314.78591832494,60.0716,11
"TANK10",2305.84474117723,59.9405,12
"TANK11",2312.70648283916,60.18,13
"TANK12",2313.19613853256,59.5927,14
"TANK13",2315.78310334903,59.6275,15
"TANK14",2300.69523105135,60.0479,16
"TANK15",2313.3541654205,60.0176,17
"TANK17",2310.22871930315,60.4232,18
"TANK18",2305.72875230777,59.9279,19
"TANK19",2309.72433771292,60.0906,20
"T12_initial_1",2407.86705878006,60.1468,21
"T12_initial_2",2410.23079102939,60.3458,22
"T12_initial_3",2406.23718796013,60.3058,23
"T12_01",2415.69779282913,59.889,24
"T12_60",2418.51408301725,59.8881,25
"T12_75",2431.94289145872,60.0747,26
"T12_Blank",2404.07698880178,59.9727,27
