Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,JUNK1,5/21/2024 10:37:48 AM,OK,Unchecked,0,,25.0,°C,,2.310,mL,,59.928,g,,59.9281,g,,1.0,g/mL
2,JUNK2,5/21/2024 10:48:22 AM,OK,Unchecked,0,,25.0,°C,,2.306,mL,,60.336,g,,60.3364,g,,1.0,g/mL
3,TANK1,5/21/2024 10:58:42 AM,OK,Unchecked,0,,25.0,°C,,2.277,mL,,59.647,g,,59.6466,g,,1.0,g/mL
4,TANK2,5/21/2024 11:09:05 AM,OK,Unchecked,0,,25.0,°C,,2.270,mL,,59.910,g,,59.9102,g,,1.0,g/mL
5,TANK3,5/21/2024 11:19:28 AM,OK,Unchecked,0,,25.0,°C,,2.282,mL,,60.282,g,,60.2816,g,,1.0,g/mL
6,TANK4,5/21/2024 11:29:49 AM,OK,Unchecked,0,,25.0,°C,,2.277,mL,,60.410,g,,60.4098,g,,1.0,g/mL
7,TANK5,5/21/2024 11:40:09 AM,OK,Unchecked,0,,25.0,°C,,2.262,mL,,60.020,g,,60.0197,g,,1.0,g/mL
8,TANK6,5/21/2024 11:50:30 AM,OK,Unchecked,0,,25.0,°C,,2.245,mL,,59.651,g,,59.6509,g,,1.0,g/mL
9,TANK7,5/21/2024 12:00:45 PM,OK,Unchecked,0,,25.0,°C,,2.260,mL,,60.138,g,,60.1383,g,,1.0,g/mL
10,TANK8,5/21/2024 12:11:07 PM,OK,Unchecked,0,,25.0,°C,,2.244,mL,,59.846,g,,59.8458,g,,1.0,g/mL
11,TANK9,5/21/2024 12:21:28 PM,OK,Unchecked,0,,25.0,°C,,2.244,mL,,60.072,g,,60.0716,g,,1.0,g/mL
12,TANK10,5/21/2024 12:31:46 PM,OK,Unchecked,0,,25.0,°C,,2.242,mL,,59.940,g,,59.9405,g,,1.0,g/mL
13,TANK11,5/21/2024 12:42:03 PM,OK,Unchecked,0,,25.0,°C,,2.252,mL,,60.180,g,,60.1800,g,,1.0,g/mL
14,TANK12,5/21/2024 12:52:19 PM,OK,Unchecked,0,,25.0,°C,,2.229,mL,,59.593,g,,59.5927,g,,1.0,g/mL
15,TANK13,5/21/2024 1:02:36 PM,OK,Unchecked,0,,25.0,°C,,2.228,mL,,59.628,g,,59.6275,g,,1.0,g/mL
16,TANK14,5/21/2024 1:12:49 PM,OK,Unchecked,0,,25.0,°C,,2.230,mL,,60.048,g,,60.0479,g,,1.0,g/mL
17,TANK15,5/21/2024 1:23:03 PM,OK,Unchecked,0,,25.0,°C,,2.228,mL,,60.018,g,,60.0176,g,,1.0,g/mL
18,TANK17,5/21/2024 1:33:17 PM,OK,Unchecked,0,,25.0,°C,,2.247,mL,,60.423,g,,60.4232,g,,1.0,g/mL
19,TANK18,5/21/2024 1:43:36 PM,OK,Unchecked,0,,25.0,°C,,2.230,mL,,59.928,g,,59.9279,g,,1.0,g/mL
20,TANK19,5/21/2024 1:53:51 PM,OK,Unchecked,0,,25.0,°C,,2.231,mL,,60.091,g,,60.0906,g,,1.0,g/mL
21,T12_initial_1,5/21/2024 2:04:07 PM,OK,Unchecked,0,,25.0,°C,,2.283,mL,,60.147,g,,60.1468,g,,1.0,g/mL
22,T12_initial_2,5/21/2024 2:14:28 PM,OK,Unchecked,0,,25.0,°C,,2.287,mL,,60.346,g,,60.3458,g,,1.0,g/mL
23,T12_initial_3,5/21/2024 2:24:50 PM,OK,Unchecked,0,,25.0,°C,,2.284,mL,,60.306,g,,60.3058,g,,1.0,g/mL
24,T12_01,5/21/2024 2:35:15 PM,OK,Unchecked,0,,25.0,°C,,2.271,mL,,59.889,g,,59.8890,g,,1.0,g/mL
25,T12_60,5/21/2024 2:45:35 PM,OK,Unchecked,0,,25.0,°C,,2.268,mL,,59.888,g,,59.8881,g,,1.0,g/mL
26,T12_75,5/21/2024 2:55:59 PM,OK,Unchecked,0,,25.0,°C,,2.279,mL,,60.075,g,,60.0747,g,,1.0,g/mL
27,T12_Blank,5/21/2024 3:06:18 PM,OK,Unchecked,0,,25.0,°C,,2.262,mL,,59.973,g,,59.9727,g,,1.0,g/mL
SystemInternal5/21/2024 3:17:56 PM,,,,,,,,,,,,,,,,,,1/1,,
