"SampleID","TA","Mass","Sample.Index"
"junk1",2253.5905775779,60.3229,1
"junk2",2222.03993737081,59.8714,2
"junk3",2236.08472648876,59.7713,3
"t8_initial_1b",2307.03655704729,59.9802,4
"t8_initial_2b",2304.71724553833,60.183,5
"t8_initial_3b",2339.50511007815,59.9346,6
"t8_blank_b",2336.57491428888,59.8401,7
"t8_04",2330.11699416651,59.7485,8
"t12_initial_1",2336.2845046739,59.8553,9
"t12_initial_2",2339.47907215204,59.7589,10
"t12_initial_3",2338.32907373669,59.9344,11
"t12_blank",2340.7200244224,60.2181,12
"t12_11",2341.99779767076,59.9822,13
"t12_14",2272.37106514599,59.7508,14
"t12_28",2337.79889029267,59.9834,15
"t9_initial_1",2338.95812477639,60.3645,16
"t9_initial_2",2333.76523830534,59.7732,17
"t9_initial_3",2336.01461369801,59.7937,18
"t9_blank",2345.78162654362,59.9585,19
"t9_03",2414.64684393323,59.785,20
"t9_29",2293.78697033586,60.3183,21
"t9_55",2334.87318921682,60.0279,22
