Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
11,RUN1_CH9_B1_HIGH_20230325,4/5/2023 1:23:27 PM,OK,Unchecked,0,,25.0,°C,,2.496,mL,,59.983,g,,59.9832,g,,1.0,g/mL
12,RUN1_CH4_A2_HIGH_20230325,4/5/2023 1:34:13 PM,OK,Unchecked,0,,25.0,°C,,2.510,mL,,59.947,g,,59.9466,g,,1.0,g/mL
13,RUN1_CH7_B1_LOW_20230325,4/5/2023 1:44:58 PM,OK,Unchecked,0,,25.0,°C,,2.522,mL,,60.377,g,,60.3767,g,,1.0,g/mL
14,RUN1_CH3_BANK_2023032,4/5/2023 1:55:46 PM,OK,Unchecked,0,,25.0,°C,,2.520,mL,,60.489,g,,60.4886,g,,1.0,g/mL
15,RUN1_CH5_B2_LOW_20230325,4/5/2023 2:06:33 PM,OK,Unchecked,0,,25.0,°C,,2.505,mL,,60.175,g,,60.1747,g,,1.0,g/mL
16,RUN2_CH1_B4_HIGH_20230326,4/5/2023 2:17:20 PM,OK,Unchecked,0,,25.0,°C,,2.467,mL,,59.994,g,,59.9945,g,,1.0,g/mL
17,RUN2_CH9_A3_HIGH_20230326,4/5/2023 2:27:59 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,59.816,g,,59.8155,g,,1.0,g/mL
18,RUN2_CH7_B4_LOW_20230326,4/5/2023 2:38:41 PM,OK,Unchecked,0,,25.0,°C,,2.411,mL,,59.956,g,,59.9562,g,,1.0,g/mL
19,RUN2_CH6_B3_HIGH_20230326,4/5/2023 2:49:16 PM,OK,Unchecked,0,,25.0,°C,,2.452,mL,,60.159,g,,60.1594,g,,1.0,g/mL
20,RUN2_CH8-9_INITIAL_20230326,4/5/2023 2:59:55 PM,OK,Unchecked,0,,25.0,°C,,2.474,mL,,59.931,g,,59.9307,g,,1.0,g/mL
21,RUN2_CH2_A4_LOW_20230326,4/5/2023 3:10:36 PM,OK,Unchecked,0,,25.0,°C,,2.471,mL,,60.417,g,,60.4167,g,,1.0,g/mL
22,RUN2_CH5_B3_LOW_20230326,4/5/2023 3:21:19 PM,OK,Unchecked,0,,25.0,°C,,2.468,mL,,60.367,g,,60.3666,g,,1.0,g/mL
23,RUN2_CH3_A4_HIGH_20230326,4/5/2023 3:32:04 PM,OK,Unchecked,0,,25.0,°C,,2.458,mL,,59.889,g,,59.8890,g,,1.0,g/mL
24,RUN2_CH4_A3_LOW_20230326,4/5/2023 3:42:42 PM,OK,Unchecked,0,,25.0,°C,,2.473,mL,,59.850,g,,59.8503,g,,1.0,g/mL
25,RUN2_CH1-3_INITIAL_0230326,4/5/2023 3:53:25 PM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,59.644,g,,59.6436,g,,1.0,g/mL
26,RUN2_CH4-5_INITIAL_20230326,4/5/2023 4:04:04 PM,OK,Unchecked,0,,25.0,°C,,2.477,mL,,60.253,g,,60.2529,g,,1.0,g/mL
27,RUN2_CH8_BLANK_20230326,4/5/2023 4:14:46 PM,OK,Unchecked,0,,25.0,°C,,2.480,mL,,60.386,g,,60.3860,g,,1.0,g/mL
28,RUN2_CH6-7_INITIAL_20230326,4/5/2023 4:25:31 PM,OK,Unchecked,0,,25.0,°C,,2.455,mL,,59.741,g,,59.7413,g,,1.0,g/mL
29,RUN3_CH1-3_INITIAL_20230326,4/5/2023 4:36:13 PM,OK,Unchecked,0,,25.0,°C,,2.488,mL,,60.424,g,,60.4241,g,,1.0,g/mL
30,RUN3_CH3_A6_HIGH_20230326,4/5/2023 4:46:59 PM,OK,Unchecked,0,,25.0,°C,,2.490,mL,,60.243,g,,60.2434,g,,1.0,g/mL
31,RUN3_CH1_BLANK_20230326,4/5/2023 4:57:43 PM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,59.313,g,,59.3134,g,,1.0,g/mL
32,RUN3_CH7_A6_LOW_20230326,4/5/2023 5:08:26 PM,OK,Unchecked,0,,25.0,°C,,2.496,mL,,60.278,g,,60.2776,g,,1.0,g/mL
33,RUN3_CH6_B6_LOW_20230326,4/5/2023 5:19:11 PM,OK,Unchecked,0,,25.0,°C,,2.452,mL,,59.766,g,,59.7657,g,,1.0,g/mL
34,RUN3_CH4-5_INITIAL_20230326,4/5/2023 5:29:51 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,60.247,g,,60.2468,g,,1.0,g/mL
35,RUN3_CH8-9_INITIAL_20230326,4/5/2023 5:40:35 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,60.336,g,,60.3360,g,,1.0,g/mL
36,RUN3_CH5_B6_HIGH_20230326,4/5/2023 5:51:19 PM,OK,Unchecked,0,,25.0,°C,,2.503,mL,,60.449,g,,60.4491,g,,1.0,g/mL
37,RUN3_CH9_B5_HIGH_20230326,4/5/2023 6:02:06 PM,OK,Unchecked,0,,25.0,°C,,2.420,mL,,59.525,g,,59.5252,g,,1.0,g/mL
38,RUN3_CH4_A5_HIGH_20230326,4/5/2023 6:12:42 PM,OK,Unchecked,0,,25.0,°C,,2.504,mL,,60.423,g,,60.4229,g,,1.0,g/mL
39,RUN3_CH6-7_INITIAL_20230326,4/5/2023 6:23:27 PM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,60.005,g,,60.0047,g,,1.0,g/mL
40,RUN3_CH8_B5_LOW_20230326,4/5/2023 6:34:01 PM,OK,Unchecked,0,,25.0,°C,,2.452,mL,,60.063,g,,60.0634,g,,1.0,g/mL
SystemInternal4/5/2023 7:48:25 PM,,,,,,,,,,,,,,,,,,1/1,,
