Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,4/18/2018 11:08:02 AM,OK,Unchecked,0,,25.0,°C,,2.392,mL,,60.039,g,,60.0386,g,,1.0,g/mL
2,RB4-9-Dark,4/18/2018 11:18:42 AM,OK,Unchecked,0,,25.0,°C,,2.373,mL,,59.812,g,,59.8120,g,,1.0,g/mL
3,RB3-9-Dark,4/18/2018 11:29:17 AM,OK,Unchecked,0,,25.0,°C,,2.376,mL,,59.776,g,,59.7756,g,,1.0,g/mL
4,RB2-9-Dark,4/18/2018 11:39:48 AM,OK,Unchecked,0,,25.0,°C,,2.380,mL,,59.864,g,,59.8642,g,,1.0,g/mL
5,RB1-9-Dark,4/18/2018 11:50:21 AM,OK,Unchecked,0,,25.0,°C,,2.384,mL,,60.148,g,,60.1477,g,,1.0,g/mL
6,OF4-9-Dark,4/18/2018 12:01:13 PM,OK,Unchecked,0,,25.0,°C,,2.402,mL,,60.382,g,,60.3815,g,,1.0,g/mL
7,OF1-9-Dark,4/18/2018 12:11:48 PM,OK,Unchecked,0,,25.0,°C,,2.389,mL,,60.114,g,,60.1136,g,,1.0,g/mL
8,BK2-9-Dark,4/18/2018 12:22:21 PM,OK,Unchecked,0,,25.0,°C,,2.387,mL,,60.243,g,,60.2432,g,,1.0,g/mL
9,start 9c-Dark,4/18/2018 12:33:01 PM,OK,Unchecked,0,,25.0,°C,,2.376,mL,,59.988,g,,59.9882,g,,1.0,g/mL
10,start 9b-Dark,4/18/2018 12:43:33 PM,OK,Unchecked,0,,25.0,°C,,2.376,mL,,59.765,g,,59.7653,g,,1.0,g/mL
11,start 9a-Dark,4/18/2018 12:54:04 PM,OK,Unchecked,0,,25.0,°C,,2.377,mL,,59.889,g,,59.8890,g,,1.0,g/mL
12,RB4-9-Light,4/18/2018 1:04:33 PM,OK,Unchecked,0,,25.0,°C,,2.396,mL,,60.284,g,,60.2844,g,,1.0,g/mL
13,RB3-9-Light,4/18/2018 1:15:11 PM,OK,Unchecked,0,,25.0,°C,,2.380,mL,,59.911,g,,59.9110,g,,1.0,g/mL
14,RB1-9-Light,4/18/2018 1:25:41 PM,OK,Unchecked,0,,25.0,°C,,2.386,mL,,60.073,g,,60.0733,g,,1.0,g/mL
15,OF4-9-Light,4/18/2018 1:36:14 PM,OK,Unchecked,0,,25.0,°C,,2.370,mL,,60.059,g,,60.0591,g,,1.0,g/mL
16,OF2-9-Light,4/18/2018 1:46:44 PM,OK,Unchecked,0,,25.0,°C,,2.371,mL,,59.924,g,,59.9245,g,,1.0,g/mL
17,OF1-9-Light,4/18/2018 1:57:14 PM,OK,Unchecked,0,,25.0,°C,,2.366,mL,,60.087,g,,60.0870,g,,1.0,g/mL
18,BK2-9-Light,4/18/2018 2:07:43 PM,OK,Unchecked,0,,25.0,°C,,2.388,mL,,60.078,g,,60.0778,g,,1.0,g/mL
19,BK1-9-Light,4/18/2018 2:18:16 PM,OK,Unchecked,0,,25.0,°C,,2.370,mL,,59.854,g,,59.8538,g,,1.0,g/mL
20,start 9c-Light,4/18/2018 2:28:54 PM,OK,Unchecked,0,,25.0,°C,,2.394,mL,,60.193,g,,60.1927,g,,1.0,g/mL
21,start 9b-Light,4/18/2018 2:39:25 PM,OK,Unchecked,0,,25.0,°C,,2.378,mL,,59.959,g,,59.9588,g,,1.0,g/mL
22,start 9a-Light,4/18/2018 2:49:56 PM,OK,Unchecked,0,,25.0,°C,,2.382,mL,,60.167,g,,60.1671,g,,1.0,g/mL
23,CRM,4/18/2018 3:00:28 PM,OK,Unchecked,0,,25.0,°C,,2.318,mL,,60.016,g,,60.0160,g,,1.0,g/mL
4/18/2018 3:16:24 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
