"SampleID","TA","Mass","Sample.Index"
"junk1",2256.0572351416,59.5572,1
"junk2",2223.63349088244,60.0784,2
"DI_F_1",2224.09006628797,60.0044,3
"DI_F_2",2222.70980179508,59.6075,4
"DI_F_3",2248.71197762668,60.3977,5
"A_F_1",2215.71029694506,59.5321,6
"A_F_2",2227.98297244301,60.2717,7
"A_F_3",2220.79101443688,60.3864,8
"RW1_D_2023-7-31",2221.3719461635,59.6372,9
"RW3_D_2023-7-31",2171.43672632112,59.684,10
"RW5_D_2023-7-31",2237.97952743162,60.0921,11
"OO_D_2023-7-31",2222.332885201,60.1364,12
"P1_D_2023-7-31",2178.92525751611,59.9575,13
"B1_D_2023-7-31",2219.67003608102,60.0425,14
"B3_D_2023-7-31",2212.14287701482,60.0245,15
"B5_D_2023-7-31",2193.85604259474,60.0717,16
