"SampleID","TA","Mass","Sample.Index"
"junk1",2410.51738159675,60.1456,1
"junk2",2379.37691371041,59.7017,2
"75",2118.42503318613,60.0955,3
"76",2129.68233455227,59.7845,4
"77",2078.26767779814,59.9443,5
"78",1985.73314118166,60.0788,6
"79",2088.98595019418,59.5707,7
"80",2256.71685149553,60.2632,8
"81",2139.07057266932,60.0804,9
"82",2181.48368763402,60.2536,10
"83",2112.49838680702,60.222,11
"84",2126.40822115631,60.3696,12
"85",2116.4375340713,60.2557,13
"86",2130.18419752382,59.8523,14
"87",2063.8528245002,60.0098,15
"88",2083.20200669829,60.1408,16
"89",2132.6714989777,59.9521,17
"90",2178.27689599986,60.2515,18
"91",2134.55597533627,59.841,19
"92",2160.67657686212,60.4905,20
"93",2192.93054259396,59.9212,21
"94",2148.84947562227,59.9024,22
"95",2050.5401151946,60.1689,23
