Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,junk1,1/9/2024 12:05:02 PM,OK,Unchecked,0,,25.0,°C,,2.578,mL,,60.146,g,,60.1456,g,,1.0,g/mL
2,junk2,1/9/2024 12:16:06 PM,OK,Unchecked,0,,25.0,°C,,2.538,mL,,59.702,g,,59.7017,g,,1.0,g/mL
3,75,1/9/2024 12:26:59 PM,OK,Unchecked,0,,25.0,°C,,2.412,mL,,60.096,g,,60.0955,g,,1.0,g/mL
4,76,1/9/2024 12:37:34 PM,OK,Unchecked,0,,25.0,°C,,2.409,mL,,59.784,g,,59.7845,g,,1.0,g/mL
5,77,1/9/2024 12:48:05 PM,OK,Unchecked,0,,25.0,°C,,2.374,mL,,59.944,g,,59.9443,g,,1.0,g/mL
6,78,1/9/2024 12:58:34 PM,OK,Unchecked,0,,25.0,°C,,2.324,mL,,60.079,g,,60.0788,g,,1.0,g/mL
7,79,1/9/2024 1:08:58 PM,OK,Unchecked,0,,25.0,°C,,2.370,mL,,59.571,g,,59.5707,g,,1.0,g/mL
8,80,1/9/2024 1:19:28 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,60.263,g,,60.2632,g,,1.0,g/mL
9,81,1/9/2024 1:30:15 PM,OK,Unchecked,0,,25.0,°C,,2.410,mL,,60.080,g,,60.0804,g,,1.0,g/mL
10,82,1/9/2024 1:40:50 PM,OK,Unchecked,0,,25.0,°C,,2.436,mL,,60.254,g,,60.2536,g,,1.0,g/mL
11,83,1/9/2024 1:51:29 PM,OK,Unchecked,0,,25.0,°C,,2.392,mL,,60.222,g,,60.2220,g,,1.0,g/mL
12,84,1/9/2024 2:02:04 PM,OK,Unchecked,0,,25.0,°C,,2.412,mL,,60.370,g,,60.3696,g,,1.0,g/mL
13,85,1/9/2024 2:12:40 PM,OK,Unchecked,0,,25.0,°C,,2.400,mL,,60.256,g,,60.2557,g,,1.0,g/mL
14,86,1/9/2024 2:23:15 PM,OK,Unchecked,0,,25.0,°C,,2.388,mL,,59.852,g,,59.8523,g,,1.0,g/mL
15,87,1/9/2024 2:33:49 PM,OK,Unchecked,0,,25.0,°C,,2.351,mL,,60.010,g,,60.0098,g,,1.0,g/mL
16,88,1/9/2024 2:44:18 PM,OK,Unchecked,0,,25.0,°C,,2.366,mL,,60.141,g,,60.1408,g,,1.0,g/mL
17,89,1/9/2024 2:54:50 PM,OK,Unchecked,0,,25.0,°C,,2.392,mL,,59.952,g,,59.9521,g,,1.0,g/mL
18,90,1/9/2024 3:05:23 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.252,g,,60.2515,g,,1.0,g/mL
19,91,1/9/2024 3:16:01 PM,OK,Unchecked,0,,25.0,°C,,2.387,mL,,59.841,g,,59.8410,g,,1.0,g/mL
20,92,1/9/2024 3:26:35 PM,OK,Unchecked,0,,25.0,°C,,2.433,mL,,60.490,g,,60.4905,g,,1.0,g/mL
21,93,1/9/2024 3:37:15 PM,OK,Unchecked,0,,25.0,°C,,2.420,mL,,59.921,g,,59.9212,g,,1.0,g/mL
22,94,1/9/2024 3:47:50 PM,OK,Unchecked,0,,25.0,°C,,2.400,mL,,59.902,g,,59.9024,g,,1.0,g/mL
23,95,1/9/2024 3:58:22 PM,OK,Unchecked,0,,25.0,°C,,2.340,mL,,60.169,g,,60.1689,g,,1.0,g/mL
1/9/2024 4:10:25 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
