Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk1,2/10/2020 9:18:42 AM,OK,Unchecked,0,,25.0,°C,,2.177,mL,,60.262,g,,60.2615,g,,1.0,g/mL
2,Junk2,2/10/2020 9:28:58 AM,OK,Unchecked,0,,25.0,°C,,2.176,mL,,60.123,g,,60.1230,g,,1.0,g/mL
3,Sump,2/10/2020 9:39:03 AM,OK,Unchecked,0,,25.0,°C,,2.170,mL,,60.178,g,,60.1779,g,,1.0,g/mL
4,Tank1,2/10/2020 9:49:10 AM,OK,Unchecked,0,,25.0,°C,,2.158,mL,,60.007,g,,60.0067,g,,1.0,g/mL
5,Tank2,2/10/2020 9:59:14 AM,OK,Unchecked,0,,25.0,°C,,2.163,mL,,60.216,g,,60.2158,g,,1.0,g/mL
6,Tank3,2/10/2020 10:09:19 AM,OK,Unchecked,0,,25.0,°C,,2.159,mL,,60.102,g,,60.1021,g,,1.0,g/mL
7,Tank4,2/10/2020 10:19:23 AM,OK,Unchecked,0,,25.0,°C,,2.168,mL,,60.097,g,,60.0969,g,,1.0,g/mL
8,Tank7,2/10/2020 10:29:28 AM,OK,Unchecked,0,,25.0,°C,,2.152,mL,,60.050,g,,60.0497,g,,1.0,g/mL
9,Tank8,2/10/2020 10:39:31 AM,OK,Unchecked,0,,25.0,°C,,2.148,mL,,60.038,g,,60.0378,g,,1.0,g/mL
10,Tank9,2/10/2020 10:49:33 AM,OK,Unchecked,0,,25.0,°C,,2.146,mL,,60.062,g,,60.0623,g,,1.0,g/mL
11,Tank10,2/10/2020 10:59:35 AM,OK,Unchecked,0,,25.0,°C,,2.157,mL,,59.643,g,,59.6434,g,,1.0,g/mL
12,Tank11,2/10/2020 11:09:38 AM,OK,Unchecked,0,,25.0,°C,,2.146,mL,,60.186,g,,60.1862,g,,1.0,g/mL
13,Tank12,2/10/2020 11:19:43 AM,OK,Unchecked,0,,25.0,°C,,2.146,mL,,60.036,g,,60.0355,g,,1.0,g/mL
14,Tank13,2/10/2020 11:29:46 AM,OK,Unchecked,0,,25.0,°C,,2.158,mL,,59.889,g,,59.8893,g,,1.0,g/mL
15,Tank14,2/10/2020 11:39:50 AM,OK,Unchecked,0,,25.0,°C,,2.177,mL,,60.079,g,,60.0788,g,,1.0,g/mL
16,Tank15,2/10/2020 6:04:23 PM,OK,Unchecked,0,,25.0,°C,,2.147,mL,,59.859,g,,59.8587,g,,1.0,g/mL
17,Tank16,2/10/2020 6:14:25 PM,OK,Unchecked,0,,25.0,°C,,2.138,mL,,59.905,g,,59.9052,g,,1.0,g/mL
18,Tank17,2/10/2020 6:24:26 PM,OK,Unchecked,0,,25.0,°C,,2.146,mL,,60.221,g,,60.2214,g,,1.0,g/mL
19,Tank18,2/10/2020 6:34:29 PM,OK,Unchecked,0,,25.0,°C,,2.162,mL,,60.374,g,,60.3744,g,,1.0,g/mL
20,Tank19,2/10/2020 6:44:36 PM,OK,Unchecked,0,,25.0,°C,,2.130,mL,,60.110,g,,60.1097,g,,1.0,g/mL
21,Tank20,2/10/2020 6:54:38 PM,OK,Unchecked,0,,25.0,°C,,1.704,mL,,60.021,g,,60.0211,g,,1.0,g/mL
2/11/2020 5:47:12 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
