Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
1,Junk,9/2/2019 2:03:12 PM,OK,Unchecked,0,,25.0,°C,,2.642,mL,,60.417,g,,60.4174,g,,1.0,g/mL
2,D_3_1_BC,9/2/2019 2:14:23 PM,OK,Unchecked,0,,25.0,°C,,2.618,mL,,60.113,g,,60.1132,g,,1.0,g/mL
3,D_3_2_BC,9/2/2019 2:25:23 PM,OK,Unchecked,0,,25.0,°C,,2.596,mL,,59.926,g,,59.9263,g,,1.0,g/mL
4,D_3_3_BC,9/2/2019 2:36:23 PM,OK,Unchecked,0,,25.0,°C,,2.599,mL,,60.128,g,,60.1278,g,,1.0,g/mL
5,D_3_4_BC,9/2/2019 2:47:20 PM,OK,Unchecked,0,,25.0,°C,,2.580,mL,,60.170,g,,60.1697,g,,1.0,g/mL
6,D_3_4_BC2,9/2/2019 2:58:12 PM,OK,Unchecked,0,,25.0,°C,,2.568,mL,,60.042,g,,60.0421,g,,1.0,g/mL
7,D_3_5_BC,9/2/2019 3:09:03 PM,OK,Unchecked,0,,25.0,°C,,2.586,mL,,59.894,g,,59.8935,g,,1.0,g/mL
8,D_3_5_BC2,9/2/2019 3:19:57 PM,OK,Unchecked,0,,25.0,°C,,2.566,mL,,60.098,g,,60.0981,g,,1.0,g/mL
9,N_3_1_BC,9/2/2019 3:30:48 PM,OK,Unchecked,0,,25.0,°C,,2.576,mL,,59.968,g,,59.9680,g,,1.0,g/mL
10,N_3_2_BC,9/2/2019 3:41:42 PM,OK,Unchecked,0,,25.0,°C,,2.568,mL,,60.217,g,,60.2169,g,,1.0,g/mL
11,N_3_3_BC,9/2/2019 3:52:33 PM,OK,Unchecked,0,,25.0,°C,,2.546,mL,,59.897,g,,59.8971,g,,1.0,g/mL
12,N_3_4_BC,9/2/2019 4:03:23 PM,OK,Unchecked,0,,25.0,°C,,2.592,mL,,60.208,g,,60.2083,g,,1.0,g/mL
13,N_3_4_BC2,9/2/2019 4:14:19 PM,OK,Unchecked,0,,25.0,°C,,2.580,mL,,60.047,g,,60.0474,g,,1.0,g/mL
14,D_3_1_AI,9/2/2019 4:25:13 PM,OK,Unchecked,0,,25.0,°C,,2.592,mL,,60.006,g,,60.0060,g,,1.0,g/mL
