"SampleID","TA","Mass","Sample.Index"
"junk1",2402.25276793981,59.8483,1
"junk2",2389.79540267461,59.6612,2
"junk3",2317.41202271039,59.8401,3
"CRM",2218.46880842435,59.6061,4
