"SampleID","TA","Mass","Sample.Index"
"junk 1",2294.34541653549,60.3023,1
"junk 2",2354.0304158706,60.0746,2
"junk 3",2359.57487173811,59.6305,3
"crm",2200.42987673193,60.027,4
