"SampleID","TA","Mass","Sample.Index"
"junk1",2376.30435460825,59.9996,1
"junk2",2357.97930361877,60.2083,2
"57",2183.48719269966,59.7184,3
"58",2200.18849200743,59.8526,4
"59",1977.54248894007,60.0558,5
"60",2148.60295882052,60.1561,6
"61",2194.96934180699,60.2853,7
"62",2125.61823075033,59.649,8
"63",2152.1782561841,59.8093,9
"64",2162.24768626488,59.6519,10
"65",2111.40921916287,60.4047,11
"66",2075.20695893035,60.1711,12
"67",2122.16733894097,60.1943,13
"68",2155.95895653962,60.3548,14
"69",1977.17894787113,60.2932,15
"70",2044.78706826091,60.2449,16
"71",2099.36795167062,60.0255,17
"72",2158.6677135224,60.2185,18
"73",2166.45310349871,59.7328,19
"74",2066.9190343252,59.6997,20
