"SampleID","TA","Mass","Sample.Index"
"junk1",2431.35161248325,59.8346,1
"junk2",2374.3482436659,59.6197,2
"junk3",2433.04959271987,59.9824,3
"CRM",2234.52534602537,60.4848,4
