"SampleID","TA","Mass","Sample.Index"
"junk1",2417.84065408603,60.3545,1
"junk2",2359.91472704546,59.5377,2
"m1dusk411",2220.62905709696,60.2018,3
"m4dusk411",2208.51516977362,60.2041,4
"hcoo410",2236.62876377787,60.2224,5
"rw2dusk410",2231.57599671173,60.486,6
"b6dusk410",2208.87919394278,59.9041,7
"p1dusk410",2184.5304959467,60.2087,8
"p4dusk410",2234.49193314801,59.7024,9
"m2dusk410",2230.24011909417,59.5635,10
"m6dusk410",2209.87118405761,59.7239,11
"hcoo409",2240.16061464022,60.1259,12
"rwdusk409",2210.05631826956,59.9818,13
"b2dusk409",2214.76406227635,59.5941,14
"b4dusk409",2210.01183006698,59.8691,15
"b6dusk409",2195.30330365741,59.7966,16
"p6dusk409",2185.21792447349,60.0935,17
"m3dusk409",2218.27187041459,60.4497,18
"m6dusk409",2216.00868653588,60.2102,19
"hcoodusk408",2229.68652916362,60.2081,20
"sasoo408",2213.68823773929,59.6084,21
"rw1dusk408",2233.51397974959,59.7831,22
"b1dusk408",2158.79902687279,60.3227,23
"b3dusk408",2202.33080482446,59.6721,24
"b5dusk408",2191.74710423519,59.77,25
"p3dusk408",2223.44307274794,59.8033,26
"p5dusk408",2223.59194782764,60.2127,27
"m1dusk408",2179.69642189901,59.9144,28
"m5dusk408",2306.0503405087,59.7969,29
"hcoo404",2296.93356065805,60.3453,30
"p4dawn404",2218.95571546653,60.0354,31
"p6dawn404",2221.3656269589,59.8935,32
