Results Editor,,,,,,,,,,,,,,,,,,,,
Result Overview,,,,,,,,,,,,,,,,,,,,
Sample Index In Scope,Sample ID1,Sample start time,Overall State,Excluded,Correction factor,Unit of Correction factor,Temperature [°C],Unit of Temperature [°C],Comment,Content (R3),Unit of Content (R3),Data markings of Content (R3),Content (R1),Unit of Content (R1),Data markings of Content (R1),Weight [g],Unit of Weight [g],,Density [g/m L],Unit of Density [g/m L]
12,PreVarD3_Dil3Rep3,9/7/2023 2:33:44 PM,OK,Unchecked,0,,25.0,°C,,2.436,mL,,60.060,g,,60.0603,g,,1.0,g/mL
13,PreVarD3_Dil4Rep1,9/7/2023 2:44:25 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,60.148,g,,60.1483,g,,1.0,g/mL
14,PreVarD3_Dil4Rep2,9/7/2023 2:55:04 PM,OK,Unchecked,0,,25.0,°C,,2.416,mL,,59.787,g,,59.7867,g,,1.0,g/mL
15,PreVarD3_Dil4Rep3,9/7/2023 3:05:37 PM,OK,Unchecked,0,,25.0,°C,,2.422,mL,,60.068,g,,60.0681,g,,1.0,g/mL
16,PreVarD3_Dil5Rep1,9/7/2023 3:16:16 PM,OK,Unchecked,0,,25.0,°C,,2.445,mL,,60.065,g,,60.0648,g,,1.0,g/mL
17,PreVarD3_Dil5Rep2,9/7/2023 3:26:55 PM,OK,Unchecked,0,,25.0,°C,,2.448,mL,,60.219,g,,60.2194,g,,1.0,g/mL
18,PreVarD3_Dil5Rep3,9/7/2023 3:37:39 PM,OK,Unchecked,0,,25.0,°C,,2.434,mL,,59.995,g,,59.9948,g,,1.0,g/mL
19,PreVarD3_Dil6Rep1,9/7/2023 3:48:20 PM,OK,Unchecked,0,,25.0,°C,,2.446,mL,,60.237,g,,60.2373,g,,1.0,g/mL
20,PreVarD3_Dil6Rep2,9/7/2023 3:59:03 PM,OK,Unchecked,0,,25.0,°C,,2.443,mL,,59.912,g,,59.9115,g,,1.0,g/mL
21,PreVarD3_Dil6Rep3,9/7/2023 4:09:43 PM,OK,Unchecked,0,,25.0,°C,,2.456,mL,,60.320,g,,60.3195,g,,1.0,g/mL
22,PreVarD3_Dil7Rep1,9/7/2023 4:20:23 PM,OK,Unchecked,0,,25.0,°C,,2.439,mL,,59.770,g,,59.7700,g,,1.0,g/mL
23,PreVarD3_Dil7Rep2,9/7/2023 4:31:04 PM,OK,Unchecked,0,,25.0,°C,,2.466,mL,,60.370,g,,60.3702,g,,1.0,g/mL
24,PreVarD3_Dil7Rep3,9/7/2023 4:41:47 PM,OK,Unchecked,0,,25.0,°C,,2.450,mL,,60.003,g,,60.0026,g,,1.0,g/mL
25,PreVarD3_Dil8Rep1,9/7/2023 4:52:30 PM,OK,Unchecked,0,,25.0,°C,,2.470,mL,,60.284,g,,60.2840,g,,1.0,g/mL
26,PreVarD3_Dil8Rep2,9/7/2023 5:03:12 PM,OK,Unchecked,0,,25.0,°C,,2.482,mL,,60.375,g,,60.3749,g,,1.0,g/mL
27,PreVarD3_Dil8Rep3,9/7/2023 5:13:57 PM,OK,Unchecked,0,,25.0,°C,,2.462,mL,,60.138,g,,60.1380,g,,1.0,g/mL
28,PreVarD3_Dil9Rep1,9/7/2023 5:24:40 PM,OK,Unchecked,0,,25.0,°C,,2.478,mL,,59.845,g,,59.8453,g,,1.0,g/mL
29,PreVarD3_Dil9Rep2,9/7/2023 5:35:24 PM,OK,Unchecked,0,,25.0,°C,,2.486,mL,,60.122,g,,60.1219,g,,1.0,g/mL
30,PreVarD3_Dil9Rep3,9/7/2023 5:46:09 PM,OK,Unchecked,0,,25.0,°C,,2.483,mL,,59.963,g,,59.9633,g,,1.0,g/mL
9/7/2023 6:21:09 PMSystemInternal,,,,,,,,,,,,,,,,,,1/1,,
