SampleID,TA,Mass,Sample.Index
junk,2281.908004,60.1252,1
D_7_1_BC,2232.383883,60.1672,2
D_7_2_BC,2274.87874,59.9206,3
D_7_3_BC,2277.369093,60.2254,4
D_7_4_BC,2274.08177,60.1624,5
D_7_5_BC,2293.39781,59.8856,6
N_7_1_BC,2208.775673,60.1762,7
N_7_2_BC,2318.794247,60.2263,8
N_7_3_BC,2404.007536,60.0648,9
N_7_4_BC,2472.441891,60.0059,10
D_7_1_AI,2224.155373,60.2899,11
D_7_2_AI,2203.219278,59.9946,12
D_7_3_AI,2148.261117,60.0642,13
D_7_4_AI,2099.84576,60.1204,14
N_7_1_AI,2226.356711,60.139,15
N_7_2_AI,2256.138314,60.0485,16
N_7_3_AI,2295.061907,59.9707,17
N_7_4_AI,2326.023391,59.8077,18
D_8_1_BC,2206.941693,60.036,19
D_8_2_BC,2168.333607,60.1173,20
D_8_3_BC,2152.98662,59.8506,21
D_8_4_BC,2116.81522,60.061,22
D_8_5_BC,2084.92764,59.9096,23
N_8_1_BC,2189.348503,60.0923,24
N_8_2_BC,2277.416729,60.0174,25
N_8_3_BC,2292.459234,60.1601,26
N_8_4_BC,2339.850383,60.0519,27
D_8_1_AI,2252.473337,59.96,28
D_8_2_AI,2296.127021,59.9293,29
D_8_3_AI,2358.868043,59.9365,30
D_8_4_AI,2313.769706,60.1537,31
N_8_1_AI,2236.22918,60.1203,32
N_8_2_AI,2321.149863,60.0981,33
N_8_3_AI,2380.820341,59.9183,34
N_8_4_AI,2431.762889,60.0143,35
N_8_4_AI2,2436.392574,59.97,36
